t,S
16-May-1949,176.21
17-May-1949,174.8
18-May-1949,172.53
19-May-1949,171.34
20-May-1949,169.2
21-May-1949,169.92
23-May-1949,171.85
24-May-1949,172.75
25-May-1949,171.53
26-May-1949,170.43
27-May-1949,172.76
28-May-1949,176.3
30-May-1949,176.21
31-May-1949,176.52
01-Jun-1949,175.97
02-Jun-1949,174.76
03-Jun-1949,175.48
04-Jun-1949,175.98
06-Jun-1949,174.92
07-Jun-1949,173.83
08-Jun-1949,171.53
09-Jun-1949,170.15
10-Jun-1949,167.98
11-Jun-1949,167.86
13-Jun-1949,165.27
14-Jun-1949,158.98
15-Jun-1949,153.81
16-Jun-1949,157.8
17-Jun-1949,160.13
18-Jun-1949,160.42
20-Jun-1949,155.45
21-Jun-1949,152.99
22-Jun-1949,155.01
23-Jun-1949,155.76
24-Jun-1949,154.04
25-Jun-1949,153.35
27-Jun-1949,150.58
28-Jun-1949,147.13
29-Jun-1949,146.14
30-Jun-1949,146.92
01-Jul-1949,147.37
02-Jul-1949,150
04-Jul-1949,149.14
05-Jul-1949,146.52
06-Jul-1949,144.18
07-Jul-1949,143.66
08-Jul-1949,142.16
09-Jul-1949,140.03
11-Jul-1949,135.84
12-Jul-1949,134.8
13-Jul-1949,140.02
14-Jul-1949,141.28
15-Jul-1949,142.29
16-Jul-1949,144.89
18-Jul-1949,147.23
19-Jul-1949,148.55
20-Jul-1949,147.09
21-Jul-1949,145.97
22-Jul-1949,145.67
23-Jul-1949,146.5
25-Jul-1949,144.88
26-Jul-1949,144.66
27-Jul-1949,145.47
28-Jul-1949,145.51
29-Jul-1949,144.59
30-Jul-1949,144.86
01-Aug-1949,145.63
02-Aug-1949,150
03-Aug-1949,154.46
04-Aug-1949,155.57
05-Aug-1949,154.24
06-Aug-1949,156.26
08-Aug-1949,156.46
09-Aug-1949,157.68
10-Aug-1949,159.3
11-Aug-1949,162.75
12-Aug-1949,164.73
13-Aug-1949,162.49
15-Aug-1949,159
16-Aug-1949,159.14
17-Aug-1949,158.23
18-Aug-1949,158.17
19-Aug-1949,158.81
20-Aug-1949,160.04
22-Aug-1949,160.51
23-Aug-1949,162.02
24-Aug-1949,164.34
25-Aug-1949,167.64
26-Aug-1949,173.2
27-Aug-1949,176.27
29-Aug-1949,173.22
30-Aug-1949,174.1
31-Aug-1949,175.18
01-Sep-1949,176.89
02-Sep-1949,173
03-Sep-1949,171.57
05-Sep-1949,172.21
06-Sep-1949,172.41
07-Sep-1949,171.89
08-Sep-1949,170.11
09-Sep-1949,168.86
10-Sep-1949,170.7
12-Sep-1949,172.23
13-Sep-1949,171.25
14-Sep-1949,169.87
15-Sep-1949,168.3
16-Sep-1949,162.54
17-Sep-1949,164.95
19-Sep-1949,167.07
20-Sep-1949,163.94
21-Sep-1949,162.22
22-Sep-1949,163
24-Sep-1949,163.98
26-Sep-1949,162.49
27-Sep-1949,160.41
28-Sep-1949,160.61
29-Sep-1949,162.07
30-Sep-1949,163.29
01-Oct-1949,162.95
03-Oct-1949,160.72
04-Oct-1949,153.7
05-Oct-1949,153
06-Oct-1949,153.4
07-Oct-1949,156.84
08-Oct-1949,158.7
10-Oct-1949,154.16
11-Oct-1949,151.87
12-Oct-1949,150.42
13-Oct-1949,147.66
14-Oct-1949,146.97
15-Oct-1949,149.62
17-Oct-1949,144.44
18-Oct-1949,143.45
19-Oct-1949,142.45
20-Oct-1949,140.24
21-Oct-1949,138.06
22-Oct-1949,137.92
24-Oct-1949,135.94
25-Oct-1949,131.09
26-Oct-1949,133.79
27-Oct-1949,138.5
28-Oct-1949,143.31
29-Oct-1949,144.45
31-Oct-1949,141.54
01-Nov-1949,138.86
02-Nov-1949,137.78
04-Nov-1949,138.06
05-Nov-1949,137.03
07-Nov-1949,135.97
08-Nov-1949,133.41
09-Nov-1949,132.94
10-Nov-1949,136.57
11-Nov-1949,140.33
12-Nov-1949,140.67
14-Nov-1949,140.02
15-Nov-1949,138.37
16-Nov-1949,136.49
17-Nov-1949,135.32
18-Nov-1949,135.32
19-Nov-1949,134.55
21-Nov-1949,131.3
22-Nov-1949,130.38
24-Nov-1949,128.91
25-Nov-1949,126.41
26-Nov-1949,125.97
28-Nov-1949,122.01
29-Nov-1949,118.4
30-Nov-1949,122.84
01-Dec-1949,125.62
02-Dec-1949,122.53
03-Dec-1949,121
05-Dec-1949,120.92
06-Dec-1949,120.07
07-Dec-1949,117.39
08-Dec-1949,111.99
09-Dec-1949,112.14
10-Dec-1949,112.01
12-Dec-1949,110.32
13-Dec-1949,105.88
14-Dec-1949,98.5
15-Dec-1949,109.62
16-Dec-1949,110.96
17-Dec-1949,110.67
19-Dec-1949,108.46
20-Dec-1949,104.14
21-Dec-1949,107.69
22-Dec-1949,107.7
23-Dec-1949,107.11
24-Dec-1949,109.35
26-Dec-1949,110.24
27-Dec-1949,108.6
28-Dec-1949,109.91
04-Jan-1950,108.56
05-Jan-1950,105.54
06-Jan-1950,102.64
09-Jan-1950,102.78
10-Jan-1950,101.36
11-Jan-1950,99.36
12-Jan-1950,97.48
13-Jan-1950,95.04
16-Jan-1950,96.2
17-Jan-1950,95.27
18-Jan-1950,97.15
19-Jan-1950,98.9
20-Jan-1950,98.05
23-Jan-1950,97.1
24-Jan-1950,97.12
25-Jan-1950,96.51
26-Jan-1950,95.45
27-Jan-1950,94.85
30-Jan-1950,93.14
31-Jan-1950,92.54
01-Feb-1950,92.56
02-Feb-1950,95.96
03-Feb-1950,96.11
06-Feb-1950,101.71
07-Feb-1950,105.06
08-Feb-1950,107.25
09-Feb-1950,107.01
10-Feb-1950,106.54
13-Feb-1950,112.94
14-Feb-1950,113.4
15-Feb-1950,110.53
16-Feb-1950,109.6
17-Feb-1950,110.25
20-Feb-1950,109.73
21-Feb-1950,108.38
22-Feb-1950,106.62
23-Feb-1950,106.83
24-Feb-1950,107.01
27-Feb-1950,108.27
28-Feb-1950,107.44
01-Mar-1950,108.19
02-Mar-1950,108.15
03-Mar-1950,106.65
06-Mar-1950,104.43
07-Mar-1950,102.83
08-Mar-1950,102.93
09-Mar-1950,101.71
10-Mar-1950,101.23
13-Mar-1950,102.61
14-Mar-1950,102.21
15-Mar-1950,101.52
16-Mar-1950,101.07
17-Mar-1950,101.12
20-Mar-1950,100.61
22-Mar-1950,99.84
23-Mar-1950,99.22
24-Mar-1950,99.02
27-Mar-1950,99.9
28-Mar-1950,99.3
29-Mar-1950,98.51
30-Mar-1950,97.78
31-Mar-1950,97.61
03-Apr-1950,94.86
04-Apr-1950,93.85
05-Apr-1950,93.95
06-Apr-1950,93.37
07-Apr-1950,92.39
10-Apr-1950,90.97
11-Apr-1950,88.7
12-Apr-1950,91.69
13-Apr-1950,93
14-Apr-1950,95.52
17-Apr-1950,93.04
18-Apr-1950,93.4
19-Apr-1950,93.23
20-Apr-1950,92.83
21-Apr-1950,92.56
24-Apr-1950,92.59
25-Apr-1950,95.14
26-Apr-1950,96.96
27-Apr-1950,96.67
28-Apr-1950,99.31
01-May-1950,103.78
02-May-1950,103.01
04-May-1950,102.49
08-May-1950,100.26
09-May-1950,98.72
10-May-1950,99.03
11-May-1950,98.55
12-May-1950,97.23
15-May-1950,96.05
16-May-1950,95.16
17-May-1950,96.1
18-May-1950,96.02
19-May-1950,97.72
22-May-1950,96.87
23-May-1950,95.78
24-May-1950,95.58
25-May-1950,94.87
26-May-1950,94.21
29-May-1950,93.61
30-May-1950,93.97
31-May-1950,94.22
01-Jun-1950,94.22
02-Jun-1950,93.94
05-Jun-1950,94.68
06-Jun-1950,94.12
07-Jun-1950,93.39
08-Jun-1950,92.74
09-Jun-1950,92.28
12-Jun-1950,91.47
13-Jun-1950,90.22
14-Jun-1950,89.08
15-Jun-1950,89.22
16-Jun-1950,89.86
19-Jun-1950,88.9
20-Jun-1950,88.9
21-Jun-1950,89.89
22-Jun-1950,90.03
23-Jun-1950,90.59
26-Jun-1950,92.75
27-Jun-1950,90.84
28-Jun-1950,90.16
29-Jun-1950,88.95
30-Jun-1950,86.17
03-Jul-1950,85.65
04-Jul-1950,85.84
05-Jul-1950,85.41
06-Jul-1950,85.25
07-Jul-1950,85.6
10-Jul-1950,86.04
11-Jul-1950,89.26
12-Jul-1950,93.54
13-Jul-1950,94.8
14-Jul-1950,98.4
17-Jul-1950,109.34
18-Jul-1950,104.86
19-Jul-1950,103.21
20-Jul-1950,103.14
21-Jul-1950,101.58
24-Jul-1950,103.16
25-Jul-1950,103.07
26-Jul-1950,102.23
27-Jul-1950,100.88
28-Jul-1950,100.24
31-Jul-1950,97.59
01-Aug-1950,99.51
02-Aug-1950,99.11
03-Aug-1950,99.1
04-Aug-1950,100.52
07-Aug-1950,103.16
08-Aug-1950,103.49
09-Aug-1950,103.04
10-Aug-1950,103.78
11-Aug-1950,105.26
14-Aug-1950,105.33
15-Aug-1950,106.24
16-Aug-1950,108.02
17-Aug-1950,110.15
18-Aug-1950,112.58
21-Aug-1950,114.99
22-Aug-1950,114.82
23-Aug-1950,114.36
24-Aug-1950,112.44
25-Aug-1950,111.39
28-Aug-1950,112.06
29-Aug-1950,113.24
30-Aug-1950,114.59
31-Aug-1950,114.55
01-Sep-1950,113.46
04-Sep-1950,111.25
05-Sep-1950,111.48
06-Sep-1950,112.06
07-Sep-1950,110.82
08-Sep-1950,108.39
11-Sep-1950,108.26
12-Sep-1950,108.23
13-Sep-1950,108.52
14-Sep-1950,109.48
15-Sep-1950,110.35
18-Sep-1950,109.28
19-Sep-1950,108.46
20-Sep-1950,107.24
21-Sep-1950,108.22
22-Sep-1950,107.22
25-Sep-1950,104.95
26-Sep-1950,105.52
27-Sep-1950,105.41
28-Sep-1950,103.81
29-Sep-1950,103.58
02-Oct-1950,103.52
03-Oct-1950,103.65
04-Oct-1950,105.44
05-Oct-1950,107.28
06-Oct-1950,106.54
09-Oct-1950,105.95
10-Oct-1950,106.21
11-Oct-1950,106.78
12-Oct-1950,105.99
13-Oct-1950,106.5
16-Oct-1950,107.23
17-Oct-1950,106.72
18-Oct-1950,107.25
19-Oct-1950,107.44
20-Oct-1950,106.78
23-Oct-1950,106.35
24-Oct-1950,105.97
25-Oct-1950,106.15
26-Oct-1950,106.33
27-Oct-1950,105.88
30-Oct-1950,105.39
31-Oct-1950,106.16
01-Nov-1950,108.55
02-Nov-1950,111.02
06-Nov-1950,111.21
07-Nov-1950,110.55
08-Nov-1950,109.49
09-Nov-1950,109.49
10-Nov-1950,110.14
13-Nov-1950,110.5
14-Nov-1950,111.26
15-Nov-1950,110.64
16-Nov-1950,111.08
17-Nov-1950,111.42
20-Nov-1950,110.31
21-Nov-1950,109.96
22-Nov-1950,109.91
24-Nov-1950,109.97
27-Nov-1950,112.93
28-Nov-1950,112.23
29-Nov-1950,111.75
30-Nov-1950,109.75
01-Dec-1950,110.05
04-Dec-1950,107.03
05-Dec-1950,106.43
06-Dec-1950,106.58
07-Dec-1950,105.94
08-Dec-1950,103.62
11-Dec-1950,103.78
12-Dec-1950,102.55
13-Dec-1950,101.04
14-Dec-1950,101.15
15-Dec-1950,101.58
18-Dec-1950,101.42
19-Dec-1950,100.76
20-Dec-1950,100.84
21-Dec-1950,99.49
22-Dec-1950,98.27
25-Dec-1950,100.42
26-Dec-1950,101.03
27-Dec-1950,101.21
28-Dec-1950,101.91
04-Jan-1951,102.1
05-Jan-1951,102.81
08-Jan-1951,104.9
09-Jan-1951,106.36
10-Jan-1951,105.79
11-Jan-1951,106.54
12-Jan-1951,108.76
15-Jan-1951,109.98
16-Jan-1951,109.29
17-Jan-1951,108.8
18-Jan-1951,109.23
19-Jan-1951,108.86
22-Jan-1951,108.22
23-Jan-1951,110.13
24-Jan-1951,110.47
25-Jan-1951,111.08
26-Jan-1951,110.36
29-Jan-1951,110.56
30-Jan-1951,112.59
31-Jan-1951,115.43
01-Feb-1951,115
02-Feb-1951,117.01
05-Feb-1951,119.43
06-Feb-1951,119.24
07-Feb-1951,120.47
08-Feb-1951,120.1
09-Feb-1951,118.23
12-Feb-1951,119.1
13-Feb-1951,119.49
14-Feb-1951,118.31
16-Feb-1951,118.24
19-Feb-1951,119.8
20-Feb-1951,119.56
21-Feb-1951,119.15
22-Feb-1951,119.86
23-Feb-1951,121.88
26-Feb-1951,120.75
27-Feb-1951,120.9
28-Feb-1951,121.84
01-Mar-1951,122.71
02-Mar-1951,123.93
05-Mar-1951,127.89
06-Mar-1951,126.89
07-Mar-1951,128.9
08-Mar-1951,130.55
09-Mar-1951,129.9
12-Mar-1951,130.14
13-Mar-1951,131.67
14-Mar-1951,132.5
15-Mar-1951,132.91
16-Mar-1951,132.97
19-Mar-1951,129.75
20-Mar-1951,127.81
22-Mar-1951,125.72
23-Mar-1951,125.95
26-Mar-1951,125.44
27-Mar-1951,125.07
28-Mar-1951,125.76
29-Mar-1951,123.1
30-Mar-1951,123.32
02-Apr-1951,124.87
03-Apr-1951,123.78
04-Apr-1951,122.75
05-Apr-1951,122
06-Apr-1951,122.1
09-Apr-1951,121.64
10-Apr-1951,122.16
11-Apr-1951,122.07
12-Apr-1951,119.4
13-Apr-1951,117.54
16-Apr-1951,119.03
17-Apr-1951,119.22
18-Apr-1951,121.02
19-Apr-1951,122.87
20-Apr-1951,121.94
23-Apr-1951,121
24-Apr-1951,122.41
25-Apr-1951,123.02
26-Apr-1951,122.81
27-Apr-1951,121.5
30-Apr-1951,120.82
01-May-1951,121.11
02-May-1951,122.71
04-May-1951,123.2
07-May-1951,123.71
08-May-1951,124.54
09-May-1951,124.49
10-May-1951,124.17
11-May-1951,123.67
14-May-1951,123.63
15-May-1951,123.19
16-May-1951,123.73
17-May-1951,123.98
18-May-1951,124.66
21-May-1951,125.95
22-May-1951,126.32
23-May-1951,126.22
24-May-1951,125.11
25-May-1951,125.4
28-May-1951,126.08
29-May-1951,125.53
30-May-1951,125.71
31-May-1951,127.23
01-Jun-1951,127.32
04-Jun-1951,129.34
05-Jun-1951,132.47
06-Jun-1951,132.08
07-Jun-1951,131.46
08-Jun-1951,132.55
11-Jun-1951,135.14
12-Jun-1951,134.95
13-Jun-1951,135.71
14-Jun-1951,136.29
15-Jun-1951,136.42
18-Jun-1951,134.13
19-Jun-1951,132.36
20-Jun-1951,132.86
21-Jun-1951,133.14
22-Jun-1951,133.65
25-Jun-1951,132.73
26-Jun-1951,131.45
27-Jun-1951,130.3
28-Jun-1951,130.59
29-Jun-1951,130.73
02-Jul-1951,126.22
03-Jul-1951,124.48
04-Jul-1951,127.93
05-Jul-1951,128.5
06-Jul-1951,127.94
09-Jul-1951,127.52
10-Jul-1951,127.2
11-Jul-1951,128
12-Jul-1951,127.7
13-Jul-1951,128.33
16-Jul-1951,129.91
17-Jul-1951,130.63
18-Jul-1951,132.46
19-Jul-1951,133.23
20-Jul-1951,132.91
23-Jul-1951,132.29
24-Jul-1951,132.08
25-Jul-1951,132.99
26-Jul-1951,132.98
27-Jul-1951,133.01
30-Jul-1951,134.25
31-Jul-1951,135.89
01-Aug-1951,136.23
02-Aug-1951,137.72
03-Aug-1951,139.44
06-Aug-1951,140.69
07-Aug-1951,138.34
08-Aug-1951,137.76
09-Aug-1951,137.75
10-Aug-1951,137.14
13-Aug-1951,137.85
14-Aug-1951,137.45
15-Aug-1951,137.21
16-Aug-1951,137.09
17-Aug-1951,137.38
20-Aug-1951,137.46
21-Aug-1951,138.04
22-Aug-1951,139.31
23-Aug-1951,140.81
24-Aug-1951,140.14
27-Aug-1951,142.82
28-Aug-1951,143.29
29-Aug-1951,143.14
30-Aug-1951,144.04
31-Aug-1951,145.3
03-Sep-1951,146.42
04-Sep-1951,144.68
05-Sep-1951,144.46
06-Sep-1951,144.6
07-Sep-1951,145.49
10-Sep-1951,145.99
11-Sep-1951,146.15
12-Sep-1951,146.39
13-Sep-1951,146.08
14-Sep-1951,146.72
17-Sep-1951,145.43
18-Sep-1951,143.61
19-Sep-1951,144.33
20-Sep-1951,145.56
21-Sep-1951,146.37
24-Sep-1951,147.67
25-Sep-1951,153.06
26-Sep-1951,152.7
27-Sep-1951,151.69
28-Sep-1951,153
01-Oct-1951,154.07
02-Oct-1951,154.7
03-Oct-1951,157.87
04-Oct-1951,161.12
05-Oct-1951,162.73
08-Oct-1951,157.27
09-Oct-1951,157.23
10-Oct-1951,159.89
11-Oct-1951,159.23
12-Oct-1951,159.25
15-Oct-1951,160.96
16-Oct-1951,161.04
17-Oct-1951,162.9
18-Oct-1951,162.13
19-Oct-1951,164.25
22-Oct-1951,165.71
23-Oct-1951,164.87
24-Oct-1951,165.45
25-Oct-1951,168.63
26-Oct-1951,168.87
29-Oct-1951,165.63
30-Oct-1951,164.8
31-Oct-1951,165.09
01-Nov-1951,165.17
02-Nov-1951,163.07
05-Nov-1951,160.06
06-Nov-1951,159.68
07-Nov-1951,159.67
08-Nov-1951,159.19
09-Nov-1951,161.47
12-Nov-1951,162.23
13-Nov-1951,162.92
14-Nov-1951,162.79
15-Nov-1951,162.08
16-Nov-1951,162.37
19-Nov-1951,161.64
20-Nov-1951,159.45
21-Nov-1951,157.26
22-Nov-1951,155.69
26-Nov-1951,153.59
27-Nov-1951,156.04
28-Nov-1951,155.48
29-Nov-1951,156.35
30-Nov-1951,157.35
03-Dec-1951,159.93
04-Dec-1951,159.29
05-Dec-1951,159.45
06-Dec-1951,159.38
07-Dec-1951,160.07
10-Dec-1951,160.97
11-Dec-1951,159.59
12-Dec-1951,158.82
13-Dec-1951,158.86
14-Dec-1951,158.85
17-Dec-1951,158.42
18-Dec-1951,157.06
19-Dec-1951,157.56
20-Dec-1951,158.8
21-Dec-1951,160.03
24-Dec-1951,160.55
25-Dec-1951,161.18
26-Dec-1951,162.31
27-Dec-1951,163.98
28-Dec-1951,166.06
04-Jan-1952,167.8
07-Jan-1952,168.64
08-Jan-1952,168.7
09-Jan-1952,170.73
10-Jan-1952,173.67
11-Jan-1952,174.85
14-Jan-1952,177.37
16-Jan-1952,179.39
17-Jan-1952,180.45
18-Jan-1952,177.19
21-Jan-1952,180.96
22-Jan-1952,180.22
23-Jan-1952,183.16
24-Jan-1952,183.01
25-Jan-1952,184.27
28-Jan-1952,188.68
29-Jan-1952,186.36
30-Jan-1952,187.45
31-Jan-1952,188.96
01-Feb-1952,190.77
04-Feb-1952,191.7
05-Feb-1952,189.87
06-Feb-1952,190.64
07-Feb-1952,193.29
08-Feb-1952,192.2
11-Feb-1952,189.71
12-Feb-1952,189.93
13-Feb-1952,191.83
14-Feb-1952,190.73
15-Feb-1952,187.81
18-Feb-1952,187.7
19-Feb-1952,189.04
20-Feb-1952,190.06
21-Feb-1952,189.23
22-Feb-1952,185.8
25-Feb-1952,184.68
26-Feb-1952,183.9
27-Feb-1952,180.77
28-Feb-1952,180.3
29-Feb-1952,181.4
03-Mar-1952,184.23
04-Mar-1952,185.38
05-Mar-1952,184.27
06-Mar-1952,185.81
07-Mar-1952,187.23
10-Mar-1952,187.98
11-Mar-1952,188.5
12-Mar-1952,188.26
13-Mar-1952,186.52
14-Mar-1952,186.02
17-Mar-1952,185.18
18-Mar-1952,183.25
19-Mar-1952,180.65
20-Mar-1952,182.1
24-Mar-1952,180.5
25-Mar-1952,179.92
26-Mar-1952,179.91
27-Mar-1952,181.48
28-Mar-1952,176.23
31-Mar-1952,175.51
01-Apr-1952,175.99
02-Apr-1952,177.36
03-Apr-1952,179.41
04-Apr-1952,181.51
07-Apr-1952,182.28
08-Apr-1952,182.8
09-Apr-1952,184.59
10-Apr-1952,184.81
11-Apr-1952,185.12
14-Apr-1952,185.94
15-Apr-1952,188.5
16-Apr-1952,192.91
17-Apr-1952,195.05
18-Apr-1952,197.88
21-Apr-1952,199.66
22-Apr-1952,200.26
23-Apr-1952,201.09
24-Apr-1952,203.05
25-Apr-1952,206.2
28-Apr-1952,202.54
30-Apr-1952,202.72
01-May-1952,204.41
02-May-1952,207.86
06-May-1952,207.98
07-May-1952,209.11
08-May-1952,207.74
09-May-1952,208.53
12-May-1952,208.13
13-May-1952,206.72
14-May-1952,207.56
15-May-1952,207.29
16-May-1952,206.56
19-May-1952,204.85
20-May-1952,205.99
21-May-1952,209.3
22-May-1952,210.6
23-May-1952,213.11
26-May-1952,214.96
27-May-1952,216.58
28-May-1952,220.77
29-May-1952,222.75
30-May-1952,222.54
02-Jun-1952,228.41
03-Jun-1952,225.98
04-Jun-1952,224
05-Jun-1952,227.01
06-Jun-1952,225.1
09-Jun-1952,228.73
10-Jun-1952,232.88
11-Jun-1952,233
12-Jun-1952,239.08
13-Jun-1952,238.2
16-Jun-1952,240.96
17-Jun-1952,238.92
18-Jun-1952,234.57
19-Jun-1952,239.07
20-Jun-1952,240.22
23-Jun-1952,234.33
24-Jun-1952,237.12
25-Jun-1952,238.37
26-Jun-1952,241.1
27-Jun-1952,242.58
30-Jun-1952,246.15
01-Jul-1952,249.86
02-Jul-1952,251.3
03-Jul-1952,254.7
04-Jul-1952,255.17
07-Jul-1952,259.59
08-Jul-1952,259.45
09-Jul-1952,262.56
10-Jul-1952,262.71
11-Jul-1952,263.04
14-Jul-1952,256.64
15-Jul-1952,257.57
16-Jul-1952,257.62
17-Jul-1952,248.48
18-Jul-1952,238.8
21-Jul-1952,247.81
22-Jul-1952,245.61
23-Jul-1952,246.43
24-Jul-1952,245.37
25-Jul-1952,246.65
28-Jul-1952,246.92
29-Jul-1952,249.25
30-Jul-1952,250.24
31-Jul-1952,253.21
01-Aug-1952,253.74
04-Aug-1952,256.98
05-Aug-1952,255.4
06-Aug-1952,258.37
07-Aug-1952,258.73
08-Aug-1952,261.64
11-Aug-1952,262.57
12-Aug-1952,262.63
13-Aug-1952,260.89
14-Aug-1952,259.7
15-Aug-1952,259.67
18-Aug-1952,260.07
19-Aug-1952,258.85
20-Aug-1952,258.31
21-Aug-1952,260.04
22-Aug-1952,258.41
25-Aug-1952,250.48
26-Aug-1952,251.65
27-Aug-1952,252.92
28-Aug-1952,256.91
29-Aug-1952,254.02
01-Sep-1952,254.38
02-Sep-1952,255.85
03-Sep-1952,255.99
04-Sep-1952,255.88
05-Sep-1952,257.84
08-Sep-1952,255.97
09-Sep-1952,256.7
10-Sep-1952,256.46
11-Sep-1952,256.22
12-Sep-1952,258.35
15-Sep-1952,258.6
16-Sep-1952,259.19
17-Sep-1952,258.74
18-Sep-1952,260.17
19-Sep-1952,260.12
22-Sep-1952,263.63
24-Sep-1952,260.96
25-Sep-1952,260.03
26-Sep-1952,264.47
29-Sep-1952,265.97
30-Sep-1952,268.9
01-Oct-1952,271.49
02-Oct-1952,271.91
03-Oct-1952,270.33
06-Oct-1952,275.7
07-Oct-1952,280.33
08-Oct-1952,283.29
09-Oct-1952,287.58
10-Oct-1952,287.66
13-Oct-1952,289.99
14-Oct-1952,288.41
15-Oct-1952,294.29
16-Oct-1952,297.54
17-Oct-1952,302.73
20-Oct-1952,305.73
21-Oct-1952,301.76
22-Oct-1952,307.45
23-Oct-1952,311.14
24-Oct-1952,313.21
27-Oct-1952,321.39
28-Oct-1952,318.11
29-Oct-1952,320.2
30-Oct-1952,317.61
31-Oct-1952,313.23
03-Nov-1952,318.29
04-Nov-1952,321.23
05-Nov-1952,323.21
06-Nov-1952,321.6
07-Nov-1952,322.8
10-Nov-1952,326.48
11-Nov-1952,329.42
12-Nov-1952,334.54
13-Nov-1952,333.23
14-Nov-1952,332.82
17-Nov-1952,333.48
18-Nov-1952,335.52
19-Nov-1952,341.19
20-Nov-1952,344.76
21-Nov-1952,349.11
24-Nov-1952,352.09
25-Nov-1952,349.8
26-Nov-1952,343.16
27-Nov-1952,350.06
28-Nov-1952,351.45
01-Dec-1952,348.95
02-Dec-1952,347.19
03-Dec-1952,343.72
04-Dec-1952,340.33
05-Dec-1952,343.6
08-Dec-1952,352.68
09-Dec-1952,353.81
10-Dec-1952,355.78
11-Dec-1952,358.13
12-Dec-1952,363.29
15-Dec-1952,370.55
16-Dec-1952,363.81
17-Dec-1952,364.85
18-Dec-1952,363.77
19-Dec-1952,362.05
22-Dec-1952,356.37
23-Dec-1952,354.31
24-Dec-1952,355.28
25-Dec-1952,363.52
26-Dec-1952,363.91
29-Dec-1952,362.64
05-Jan-1953,364.89
06-Jan-1953,367.38
07-Jan-1953,369.66
08-Jan-1953,378.84
09-Jan-1953,379.23
12-Jan-1953,392.34
13-Jan-1953,400.95
14-Jan-1953,405.74
16-Jan-1953,410.28
19-Jan-1953,424.96
20-Jan-1953,421.92
21-Jan-1953,423.77
22-Jan-1953,429.66
23-Jan-1953,439.57
26-Jan-1953,445.38
27-Jan-1953,435.28
28-Jan-1953,439.87
29-Jan-1953,446.59
30-Jan-1953,452.04
02-Feb-1953,455.97
03-Feb-1953,467.92
04-Feb-1953,474.43
05-Feb-1953,471.74
06-Feb-1953,466.43
09-Feb-1953,458.82
10-Feb-1953,461.88
11-Feb-1953,443.13
12-Feb-1953,425.92
13-Feb-1953,409.42
16-Feb-1953,426.59
17-Feb-1953,433.86
18-Feb-1953,426.4
19-Feb-1953,418.2
20-Feb-1953,421.12
23-Feb-1953,426
24-Feb-1953,419.11
25-Feb-1953,415.49
26-Feb-1953,411.06
27-Feb-1953,400.11
02-Mar-1953,393.14
03-Mar-1953,384.95
04-Mar-1953,378.22
05-Mar-1953,340.41
06-Mar-1953,361.88
09-Mar-1953,374.14
10-Mar-1953,375.05
11-Mar-1953,371.36
12-Mar-1953,367.44
13-Mar-1953,369.47
16-Mar-1953,355.29
17-Mar-1953,355.5
18-Mar-1953,357.78
19-Mar-1953,365.41
20-Mar-1953,370.14
23-Mar-1953,366.82
24-Mar-1953,361
25-Mar-1953,352.35
26-Mar-1953,350.33
27-Mar-1953,348.43
30-Mar-1953,318.96
31-Mar-1953,307.05
01-Apr-1953,295.18
02-Apr-1953,304.02
03-Apr-1953,314.52
06-Apr-1953,317.6
07-Apr-1953,315.5
08-Apr-1953,313.87
09-Apr-1953,320.3
10-Apr-1953,318.33
13-Apr-1953,316.45
14-Apr-1953,320.04
15-Apr-1953,333.65
16-Apr-1953,355.03
17-Apr-1953,349.85
20-Apr-1953,345.12
21-Apr-1953,339.66
22-Apr-1953,335.97
23-Apr-1953,335.72
24-Apr-1953,334.89
27-Apr-1953,338.25
28-Apr-1953,342.19
30-Apr-1953,339.37
01-May-1953,345.29
04-May-1953,355.94
06-May-1953,366.69
07-May-1953,365.49
08-May-1953,364.13
11-May-1953,359.56
12-May-1953,361.7
13-May-1953,360.08
14-May-1953,359.62
15-May-1953,357.51
18-May-1953,349.43
19-May-1953,349.53
20-May-1953,350.88
21-May-1953,350.15
22-May-1953,348.8
25-May-1953,345.46
26-May-1953,337.7
27-May-1953,335.63
28-May-1953,335.05
29-May-1953,333.59
01-Jun-1953,329.34
02-Jun-1953,323.64
03-Jun-1953,321.79
04-Jun-1953,327.99
05-Jun-1953,324.15
08-Jun-1953,335.34
09-Jun-1953,338.92
10-Jun-1953,341.1
11-Jun-1953,343.36
12-Jun-1953,347.86
15-Jun-1953,350.35
16-Jun-1953,345.36
17-Jun-1953,343.59
18-Jun-1953,344.3
19-Jun-1953,346.79
22-Jun-1953,348.78
23-Jun-1953,345.59
24-Jun-1953,344.8
25-Jun-1953,341.48
26-Jun-1953,340.05
29-Jun-1953,344.41
30-Jun-1953,346.27
01-Jul-1953,347.76
02-Jul-1953,349.2
03-Jul-1953,348.2
06-Jul-1953,346.87
07-Jul-1953,345.21
08-Jul-1953,345.57
09-Jul-1953,348.08
10-Jul-1953,348.64
13-Jul-1953,355.02
14-Jul-1953,356.75
15-Jul-1953,364.07
16-Jul-1953,365.46
17-Jul-1953,361.83
20-Jul-1953,360.41
21-Jul-1953,359.14
22-Jul-1953,356.87
23-Jul-1953,359.45
24-Jul-1953,361.39
27-Jul-1953,367.1
28-Jul-1953,371.46
29-Jul-1953,380.6
