t,S
03-Jan-1950,16.66
04-Jan-1950,16.85
05-Jan-1950,16.93
06-Jan-1950,16.98
09-Jan-1950,17.08
10-Jan-1950,17.03
11-Jan-1950,17.09
12-Jan-1950,16.76
13-Jan-1950,16.67
16-Jan-1950,16.72
17-Jan-1950,16.86
18-Jan-1950,16.85
19-Jan-1950,16.87
20-Jan-1950,16.9
23-Jan-1950,16.92
24-Jan-1950,16.86
25-Jan-1950,16.74
26-Jan-1950,16.73
27-Jan-1950,16.82
30-Jan-1950,17.02
31-Jan-1950,17.05
01-Feb-1950,17.05
02-Feb-1950,17.23
03-Feb-1950,17.29
06-Feb-1950,17.32
07-Feb-1950,17.23
08-Feb-1950,17.21
09-Feb-1950,17.28
10-Feb-1950,17.24
14-Feb-1950,17.06
15-Feb-1950,17.06
16-Feb-1950,16.99
17-Feb-1950,17.15
20-Feb-1950,17.2
21-Feb-1950,17.17
23-Feb-1950,17.21
24-Feb-1950,17.28
27-Feb-1950,17.28
28-Feb-1950,17.22
01-Mar-1950,17.24
02-Mar-1950,17.23
03-Mar-1950,17.29
06-Mar-1950,17.32
07-Mar-1950,17.2
08-Mar-1950,17.19
09-Mar-1950,17.07
10-Mar-1950,17.09
13-Mar-1950,17.12
14-Mar-1950,17.25
15-Mar-1950,17.45
16-Mar-1950,17.49
17-Mar-1950,17.45
20-Mar-1950,17.44
21-Mar-1950,17.45
22-Mar-1950,17.55
23-Mar-1950,17.56
24-Mar-1950,17.56
27-Mar-1950,17.46
28-Mar-1950,17.53
29-Mar-1950,17.44
30-Mar-1950,17.3
31-Mar-1950,17.29
03-Apr-1950,17.53
04-Apr-1950,17.55
05-Apr-1950,17.63
06-Apr-1950,17.78
10-Apr-1950,17.85
11-Apr-1950,17.75
12-Apr-1950,17.94
13-Apr-1950,17.98
14-Apr-1950,17.96
17-Apr-1950,17.88
18-Apr-1950,18.03
19-Apr-1950,18.05
20-Apr-1950,17.93
21-Apr-1950,17.96
24-Apr-1950,17.83
25-Apr-1950,17.83
26-Apr-1950,17.76
27-Apr-1950,17.86
28-Apr-1950,17.96
01-May-1950,18.22
02-May-1950,18.11
03-May-1950,18.27
04-May-1950,18.12
05-May-1950,18.22
08-May-1950,18.27
09-May-1950,18.27
10-May-1950,18.29
11-May-1950,18.29
12-May-1950,18.18
15-May-1950,18.26
16-May-1950,18.44
17-May-1950,18.52
18-May-1950,18.56
19-May-1950,18.68
22-May-1950,18.6
23-May-1950,18.71
24-May-1950,18.69
25-May-1950,18.69
26-May-1950,18.67
29-May-1950,18.72
31-May-1950,18.78
01-Jun-1950,18.77
02-Jun-1950,18.79
05-Jun-1950,18.6
06-Jun-1950,18.88
07-Jun-1950,18.93
08-Jun-1950,19.14
09-Jun-1950,19.26
12-Jun-1950,19.4
13-Jun-1950,19.25
14-Jun-1950,18.98
15-Jun-1950,18.93
16-Jun-1950,18.97
19-Jun-1950,18.92
20-Jun-1950,18.83
21-Jun-1950,19
22-Jun-1950,19.16
23-Jun-1950,19.14
26-Jun-1950,18.11
27-Jun-1950,17.91
28-Jun-1950,18.11
29-Jun-1950,17.44
30-Jun-1950,17.69
03-Jul-1950,17.64
05-Jul-1950,17.81
06-Jul-1950,17.91
07-Jul-1950,17.67
10-Jul-1950,17.59
11-Jul-1950,17.32
12-Jul-1950,16.87
13-Jul-1950,16.69
14-Jul-1950,16.87
17-Jul-1950,16.68
18-Jul-1950,17.06
19-Jul-1950,17.36
20-Jul-1950,17.61
21-Jul-1950,17.59
24-Jul-1950,17.48
25-Jul-1950,17.23
26-Jul-1950,17.27
27-Jul-1950,17.5
28-Jul-1950,17.69
31-Jul-1950,17.84
01-Aug-1950,18.02
02-Aug-1950,17.95
03-Aug-1950,17.99
04-Aug-1950,18.14
07-Aug-1950,18.41
08-Aug-1950,18.46
09-Aug-1950,18.61
10-Aug-1950,18.48
11-Aug-1950,18.28
14-Aug-1950,18.29
15-Aug-1950,18.32
16-Aug-1950,18.34
17-Aug-1950,18.54
18-Aug-1950,18.68
21-Aug-1950,18.7
22-Aug-1950,18.68
23-Aug-1950,18.82
24-Aug-1950,18.79
25-Aug-1950,18.54
28-Aug-1950,18.53
29-Aug-1950,18.54
30-Aug-1950,18.43
31-Aug-1950,18.42
01-Sep-1950,18.55
05-Sep-1950,18.68
06-Sep-1950,18.54
07-Sep-1950,18.59
08-Sep-1950,18.75
11-Sep-1950,18.61
12-Sep-1950,18.87
13-Sep-1950,19.09
14-Sep-1950,19.18
15-Sep-1950,19.29
18-Sep-1950,19.37
19-Sep-1950,19.31
20-Sep-1950,19.21
21-Sep-1950,19.37
22-Sep-1950,19.44
25-Sep-1950,19.42
26-Sep-1950,19.14
27-Sep-1950,19.41
28-Sep-1950,19.42
29-Sep-1950,19.45
02-Oct-1950,19.69
03-Oct-1950,19.66
04-Oct-1950,20
05-Oct-1950,19.89
06-Oct-1950,20.12
09-Oct-1950,20
10-Oct-1950,19.78
11-Oct-1950,19.86
13-Oct-1950,19.85
16-Oct-1950,19.71
17-Oct-1950,19.89
18-Oct-1950,20.01
19-Oct-1950,20.02
20-Oct-1950,19.96
23-Oct-1950,19.96
24-Oct-1950,20.08
25-Oct-1950,20.05
26-Oct-1950,19.61
27-Oct-1950,19.77
30-Oct-1950,19.61
31-Oct-1950,19.53
01-Nov-1950,19.56
02-Nov-1950,19.73
03-Nov-1950,19.85
06-Nov-1950,19.36
08-Nov-1950,19.56
09-Nov-1950,19.79
10-Nov-1950,19.94
13-Nov-1950,20.01
14-Nov-1950,19.86
15-Nov-1950,19.82
16-Nov-1950,19.72
17-Nov-1950,19.86
20-Nov-1950,19.93
21-Nov-1950,19.88
22-Nov-1950,20.16
24-Nov-1950,20.32
27-Nov-1950,20.18
28-Nov-1950,19.56
29-Nov-1950,19.37
30-Nov-1950,19.51
01-Dec-1950,19.66
04-Dec-1950,19
05-Dec-1950,19.31
06-Dec-1950,19.45
07-Dec-1950,19.4
08-Dec-1950,19.4
11-Dec-1950,19.72
12-Dec-1950,19.68
13-Dec-1950,19.67
14-Dec-1950,19.43
15-Dec-1950,19.33
18-Dec-1950,19.85
19-Dec-1950,19.96
20-Dec-1950,19.97
21-Dec-1950,19.98
22-Dec-1950,20.07
26-Dec-1950,19.92
27-Dec-1950,20.3
28-Dec-1950,20.38
29-Dec-1950,20.43
02-Jan-1951,20.77
03-Jan-1951,20.69
04-Jan-1951,20.87
05-Jan-1951,20.87
08-Jan-1951,21
09-Jan-1951,21.12
10-Jan-1951,20.85
11-Jan-1951,21.19
12-Jan-1951,21.11
15-Jan-1951,21.3
16-Jan-1951,21.46
17-Jan-1951,21.55
18-Jan-1951,21.4
19-Jan-1951,21.36
22-Jan-1951,21.18
23-Jan-1951,21.26
24-Jan-1951,21.16
25-Jan-1951,21.03
26-Jan-1951,21.26
29-Jan-1951,21.67
30-Jan-1951,21.74
31-Jan-1951,21.66
01-Feb-1951,21.77
02-Feb-1951,21.96
05-Feb-1951,22.2
06-Feb-1951,22.12
07-Feb-1951,21.99
08-Feb-1951,22.09
09-Feb-1951,22.17
13-Feb-1951,22.18
14-Feb-1951,22.12
15-Feb-1951,22
16-Feb-1951,22.13
19-Feb-1951,21.83
20-Feb-1951,21.79
21-Feb-1951,21.86
23-Feb-1951,21.92
26-Feb-1951,21.93
27-Feb-1951,21.76
28-Feb-1951,21.8
01-Mar-1951,21.85
02-Mar-1951,21.93
05-Mar-1951,21.79
06-Mar-1951,21.79
07-Mar-1951,21.86
08-Mar-1951,21.95
09-Mar-1951,21.95
12-Mar-1951,21.7
13-Mar-1951,21.41
14-Mar-1951,21.25
15-Mar-1951,21.29
16-Mar-1951,21.64
19-Mar-1951,21.56
20-Mar-1951,21.52
21-Mar-1951,21.64
22-Mar-1951,21.73
26-Mar-1951,21.53
27-Mar-1951,21.51
28-Mar-1951,21.26
29-Mar-1951,21.33
30-Mar-1951,21.48
02-Apr-1951,21.32
03-Apr-1951,21.26
04-Apr-1951,21.4
05-Apr-1951,21.69
06-Apr-1951,21.72
09-Apr-1951,21.68
10-Apr-1951,21.65
11-Apr-1951,21.64
12-Apr-1951,21.83
13-Apr-1951,22.09
16-Apr-1951,22.04
17-Apr-1951,22.09
18-Apr-1951,22.13
19-Apr-1951,22.04
20-Apr-1951,22.04
23-Apr-1951,22.05
24-Apr-1951,21.96
25-Apr-1951,21.97
26-Apr-1951,22.16
27-Apr-1951,22.39
30-Apr-1951,22.43
01-May-1951,22.53
02-May-1951,22.62
03-May-1951,22.81
04-May-1951,22.77
07-May-1951,22.63
08-May-1951,22.61
09-May-1951,22.64
10-May-1951,22.51
11-May-1951,22.33
14-May-1951,22.18
15-May-1951,21.76
16-May-1951,21.69
17-May-1951,21.91
18-May-1951,21.51
21-May-1951,21.46
22-May-1951,21.36
23-May-1951,21.16
24-May-1951,21.05
25-May-1951,21.03
28-May-1951,21.21
29-May-1951,21.35
31-May-1951,21.52
01-Jun-1951,21.48
04-Jun-1951,21.24
05-Jun-1951,21.33
06-Jun-1951,21.48
07-Jun-1951,21.56
08-Jun-1951,21.49
11-Jun-1951,21.61
12-Jun-1951,21.52
13-Jun-1951,21.55
14-Jun-1951,21.84
15-Jun-1951,22.04
18-Jun-1951,22.05
19-Jun-1951,22.02
20-Jun-1951,21.91
21-Jun-1951,21.78
22-Jun-1951,21.55
25-Jun-1951,21.29
26-Jun-1951,21.3
27-Jun-1951,21.37
28-Jun-1951,21.1
29-Jun-1951,20.96
02-Jul-1951,21.1
03-Jul-1951,21.23
05-Jul-1951,21.64
06-Jul-1951,21.64
09-Jul-1951,21.73
10-Jul-1951,21.63
11-Jul-1951,21.68
12-Jul-1951,21.8
13-Jul-1951,21.98
16-Jul-1951,21.73
17-Jul-1951,21.92
18-Jul-1951,21.88
19-Jul-1951,21.84
20-Jul-1951,21.88
23-Jul-1951,22.1
24-Jul-1951,22.44
25-Jul-1951,22.32
26-Jul-1951,22.47
27-Jul-1951,22.53
30-Jul-1951,22.63
31-Jul-1951,22.4
01-Aug-1951,22.51
02-Aug-1951,22.82
03-Aug-1951,22.85
06-Aug-1951,23.01
07-Aug-1951,23.03
08-Aug-1951,22.93
09-Aug-1951,22.84
10-Aug-1951,22.79
13-Aug-1951,22.8
14-Aug-1951,22.7
15-Aug-1951,22.79
16-Aug-1951,22.87
17-Aug-1951,22.94
20-Aug-1951,22.93
21-Aug-1951,22.83
22-Aug-1951,22.75
23-Aug-1951,22.9
24-Aug-1951,22.88
27-Aug-1951,22.85
28-Aug-1951,22.9
29-Aug-1951,23.08
30-Aug-1951,23.24
31-Aug-1951,23.28
04-Sep-1951,23.28
05-Sep-1951,23.42
06-Sep-1951,23.47
07-Sep-1951,23.53
10-Sep-1951,23.62
11-Sep-1951,23.5
12-Sep-1951,23.6
13-Sep-1951,23.71
14-Sep-1951,23.69
17-Sep-1951,23.62
18-Sep-1951,23.59
19-Sep-1951,23.59
20-Sep-1951,23.57
21-Sep-1951,23.4
24-Sep-1951,23.3
25-Sep-1951,23.38
26-Sep-1951,23.4
27-Sep-1951,23.27
28-Sep-1951,23.26
01-Oct-1951,23.47
02-Oct-1951,23.64
03-Oct-1951,23.79
04-Oct-1951,23.72
05-Oct-1951,23.78
08-Oct-1951,23.75
09-Oct-1951,23.65
10-Oct-1951,23.61
11-Oct-1951,23.7
15-Oct-1951,23.85
16-Oct-1951,23.77
17-Oct-1951,23.69
18-Oct-1951,23.67
19-Oct-1951,23.32
22-Oct-1951,22.75
23-Oct-1951,22.84
24-Oct-1951,23.03
25-Oct-1951,22.96
26-Oct-1951,22.81
29-Oct-1951,22.69
30-Oct-1951,22.66
31-Oct-1951,22.94
01-Nov-1951,23.1
02-Nov-1951,22.93
05-Nov-1951,22.82
07-Nov-1951,22.49
08-Nov-1951,22.47
09-Nov-1951,22.75
13-Nov-1951,22.79
14-Nov-1951,22.85
15-Nov-1951,22.84
16-Nov-1951,22.82
19-Nov-1951,22.73
20-Nov-1951,22.68
21-Nov-1951,22.64
23-Nov-1951,22.4
26-Nov-1951,22.43
27-Nov-1951,22.66
28-Nov-1951,22.61
29-Nov-1951,22.67
30-Nov-1951,22.88
03-Dec-1951,23.01
04-Dec-1951,23.14
05-Dec-1951,23.07
06-Dec-1951,23.34
07-Dec-1951,23.38
10-Dec-1951,23.42
11-Dec-1951,23.3
12-Dec-1951,23.37
13-Dec-1951,23.39
14-Dec-1951,23.37
17-Dec-1951,23.41
18-Dec-1951,23.49
19-Dec-1951,23.57
20-Dec-1951,23.57
21-Dec-1951,23.51
24-Dec-1951,23.54
26-Dec-1951,23.44
27-Dec-1951,23.65
28-Dec-1951,23.69
31-Dec-1951,23.77
02-Jan-1952,23.8
03-Jan-1952,23.88
04-Jan-1952,23.92
07-Jan-1952,23.91
08-Jan-1952,23.82
09-Jan-1952,23.74
10-Jan-1952,23.86
11-Jan-1952,23.98
14-Jan-1952,24.16
15-Jan-1952,24.06
16-Jan-1952,24.09
17-Jan-1952,24.2
18-Jan-1952,24.25
21-Jan-1952,24.46
22-Jan-1952,24.66
23-Jan-1952,24.54
24-Jan-1952,24.56
25-Jan-1952,24.55
28-Jan-1952,24.61
29-Jan-1952,24.57
30-Jan-1952,24.23
31-Jan-1952,24.14
01-Feb-1952,24.3
04-Feb-1952,24.12
05-Feb-1952,24.11
06-Feb-1952,24.18
07-Feb-1952,24.11
08-Feb-1952,24.24
11-Feb-1952,24.11
13-Feb-1952,23.92
14-Feb-1952,23.87
15-Feb-1952,23.86
18-Feb-1952,23.74
19-Feb-1952,23.36
20-Feb-1952,23.09
21-Feb-1952,23.16
25-Feb-1952,23.23
26-Feb-1952,23.15
27-Feb-1952,23.18
28-Feb-1952,23.29
29-Feb-1952,23.26
03-Mar-1952,23.29
04-Mar-1952,23.68
05-Mar-1952,23.71
06-Mar-1952,23.69
07-Mar-1952,23.72
10-Mar-1952,23.6
11-Mar-1952,23.62
12-Mar-1952,23.73
13-Mar-1952,23.75
14-Mar-1952,23.75
17-Mar-1952,23.92
18-Mar-1952,23.87
19-Mar-1952,23.82
20-Mar-1952,23.89
21-Mar-1952,23.93
24-Mar-1952,23.93
25-Mar-1952,23.79
26-Mar-1952,23.78
27-Mar-1952,23.99
28-Mar-1952,24.18
31-Mar-1952,24.37
01-Apr-1952,24.18
02-Apr-1952,24.12
03-Apr-1952,24.12
04-Apr-1952,24.02
07-Apr-1952,23.8
08-Apr-1952,23.91
09-Apr-1952,23.94
10-Apr-1952,24.11
14-Apr-1952,23.95
15-Apr-1952,23.65
16-Apr-1952,23.58
17-Apr-1952,23.41
18-Apr-1952,23.5
21-Apr-1952,23.69
22-Apr-1952,23.58
23-Apr-1952,23.48
24-Apr-1952,23.43
25-Apr-1952,23.54
28-Apr-1952,23.55
29-Apr-1952,23.49
30-Apr-1952,23.32
01-May-1952,23.17
02-May-1952,23.56
05-May-1952,23.66
06-May-1952,23.67
07-May-1952,23.81
08-May-1952,23.86
09-May-1952,23.84
12-May-1952,23.75
13-May-1952,23.78
14-May-1952,23.68
15-May-1952,23.6
16-May-1952,23.56
19-May-1952,23.61
20-May-1952,23.74
21-May-1952,23.78
22-May-1952,23.91
23-May-1952,23.89
26-May-1952,23.94
27-May-1952,23.88
28-May-1952,23.84
29-May-1952,23.86
02-Jun-1952,23.8
03-Jun-1952,23.78
04-Jun-1952,23.95
05-Jun-1952,24.1
06-Jun-1952,24.26
09-Jun-1952,24.37
10-Jun-1952,24.23
11-Jun-1952,24.31
12-Jun-1952,24.31
13-Jun-1952,24.37
16-Jun-1952,24.3
17-Jun-1952,24.33
18-Jun-1952,24.43
19-Jun-1952,24.51
20-Jun-1952,24.59
23-Jun-1952,24.56
24-Jun-1952,24.6
25-Jun-1952,24.66
26-Jun-1952,24.75
27-Jun-1952,24.83
30-Jun-1952,24.96
01-Jul-1952,25.12
02-Jul-1952,25.06
03-Jul-1952,25.05
07-Jul-1952,24.97
08-Jul-1952,24.96
09-Jul-1952,24.86
10-Jul-1952,24.81
11-Jul-1952,24.98
14-Jul-1952,25.03
15-Jul-1952,25.16
16-Jul-1952,25.16
17-Jul-1952,25.05
18-Jul-1952,24.85
21-Jul-1952,24.95
22-Jul-1952,25
23-Jul-1952,25.11
24-Jul-1952,25.24
25-Jul-1952,25.16
28-Jul-1952,25.2
29-Jul-1952,25.26
30-Jul-1952,25.37
31-Jul-1952,25.4
01-Aug-1952,25.45
04-Aug-1952,25.43
05-Aug-1952,25.46
06-Aug-1952,25.44
07-Aug-1952,25.52
08-Aug-1952,25.55
11-Aug-1952,25.52
12-Aug-1952,25.31
13-Aug-1952,25.28
14-Aug-1952,25.28
15-Aug-1952,25.2
18-Aug-1952,24.94
19-Aug-1952,24.89
20-Aug-1952,24.95
21-Aug-1952,24.98
22-Aug-1952,24.99
25-Aug-1952,24.87
26-Aug-1952,24.83
27-Aug-1952,24.94
28-Aug-1952,24.97
29-Aug-1952,25.03
02-Sep-1952,25.15
03-Sep-1952,25.25
04-Sep-1952,25.24
05-Sep-1952,25.21
08-Sep-1952,25.11
09-Sep-1952,24.86
10-Sep-1952,24.69
11-Sep-1952,24.72
12-Sep-1952,24.71
15-Sep-1952,24.45
16-Sep-1952,24.53
17-Sep-1952,24.58
18-Sep-1952,24.51
19-Sep-1952,24.57
22-Sep-1952,24.59
23-Sep-1952,24.7
24-Sep-1952,24.79
25-Sep-1952,24.81
26-Sep-1952,24.73
29-Sep-1952,24.68
30-Sep-1952,24.54
01-Oct-1952,24.48
02-Oct-1952,24.52
03-Oct-1952,24.5
06-Oct-1952,24.44
07-Oct-1952,24.4
08-Oct-1952,24.58
09-Oct-1952,24.57
10-Oct-1952,24.55
14-Oct-1952,24.48
15-Oct-1952,24.06
16-Oct-1952,23.91
17-Oct-1952,24.2
20-Oct-1952,24.13
21-Oct-1952,24.07
22-Oct-1952,23.8
23-Oct-1952,23.87
24-Oct-1952,24.03
27-Oct-1952,24.09
28-Oct-1952,24.13
29-Oct-1952,24.15
30-Oct-1952,24.15
31-Oct-1952,24.52
03-Nov-1952,24.6
05-Nov-1952,24.67
06-Nov-1952,24.77
07-Nov-1952,24.78
10-Nov-1952,24.77
12-Nov-1952,24.65
13-Nov-1952,24.71
14-Nov-1952,24.75
17-Nov-1952,24.8
18-Nov-1952,25.16
19-Nov-1952,25.33
20-Nov-1952,25.28
21-Nov-1952,25.27
24-Nov-1952,25.42
25-Nov-1952,25.36
26-Nov-1952,25.52
28-Nov-1952,25.66
01-Dec-1952,25.68
02-Dec-1952,25.74
03-Dec-1952,25.71
04-Dec-1952,25.61
05-Dec-1952,25.62
08-Dec-1952,25.76
09-Dec-1952,25.93
10-Dec-1952,25.98
11-Dec-1952,25.96
12-Dec-1952,26.04
15-Dec-1952,26.04
16-Dec-1952,26.07
17-Dec-1952,26.04
18-Dec-1952,26.03
19-Dec-1952,26.15
22-Dec-1952,26.3
23-Dec-1952,26.19
24-Dec-1952,26.21
26-Dec-1952,26.25
29-Dec-1952,26.4
30-Dec-1952,26.59
31-Dec-1952,26.57
02-Jan-1953,26.54
05-Jan-1953,26.66
06-Jan-1953,26.48
07-Jan-1953,26.37
08-Jan-1953,26.33
09-Jan-1953,26.08
12-Jan-1953,25.86
13-Jan-1953,26.02
14-Jan-1953,26.08
15-Jan-1953,26.13
16-Jan-1953,26.02
19-Jan-1953,26.01
20-Jan-1953,26.14
21-Jan-1953,26.09
22-Jan-1953,26.12
23-Jan-1953,26.07
26-Jan-1953,26.02
27-Jan-1953,26.05
28-Jan-1953,26.13
29-Jan-1953,26.2
30-Jan-1953,26.38
02-Feb-1953,26.51
03-Feb-1953,26.54
04-Feb-1953,26.42
05-Feb-1953,26.15
06-Feb-1953,26.51
09-Feb-1953,25.69
10-Feb-1953,25.62
11-Feb-1953,25.64
13-Feb-1953,25.74
16-Feb-1953,25.65
17-Feb-1953,25.5
18-Feb-1953,25.48
19-Feb-1953,25.57
20-Feb-1953,25.63
24-Feb-1953,25.75
25-Feb-1953,25.91
26-Feb-1953,25.95
27-Feb-1953,25.9
02-Mar-1953,25.93
03-Mar-1953,26
04-Mar-1953,25.78
05-Mar-1953,25.79
06-Mar-1953,25.84
09-Mar-1953,25.83
10-Mar-1953,25.91
11-Mar-1953,26.12
12-Mar-1953,26.13
13-Mar-1953,26.18
16-Mar-1953,26.22
17-Mar-1953,26.33
18-Mar-1953,26.24
19-Mar-1953,26.22
20-Mar-1953,26.18
23-Mar-1953,26.02
24-Mar-1953,26.17
25-Mar-1953,26.1
26-Mar-1953,25.95
27-Mar-1953,25.99
30-Mar-1953,25.61
31-Mar-1953,25.29
01-Apr-1953,25.25
02-Apr-1953,25.23
06-Apr-1953,24.61
07-Apr-1953,24.71
08-Apr-1953,24.93
09-Apr-1953,24.88
10-Apr-1953,24.82
13-Apr-1953,24.77
14-Apr-1953,24.86
15-Apr-1953,24.96
16-Apr-1953,24.91
17-Apr-1953,24.62
20-Apr-1953,24.73
21-Apr-1953,24.67
22-Apr-1953,24.46
23-Apr-1953,24.19
24-Apr-1953,24.2
27-Apr-1953,24.34
28-Apr-1953,24.52
29-Apr-1953,24.68
30-Apr-1953,24.62
01-May-1953,24.73
04-May-1953,25
05-May-1953,25.03
06-May-1953,25
07-May-1953,24.9
08-May-1953,24.9
11-May-1953,24.91
12-May-1953,24.74
13-May-1953,24.71
14-May-1953,24.85
15-May-1953,24.84
18-May-1953,24.75
19-May-1953,24.7
20-May-1953,24.93
21-May-1953,25.06
22-May-1953,25.03
25-May-1953,24.99
26-May-1953,24.87
27-May-1953,24.64
28-May-1953,24.46
29-May-1953,24.54
01-Jun-1953,24.15
02-Jun-1953,24.22
03-Jun-1953,24.18
04-Jun-1953,24.03
05-Jun-1953,24.09
08-Jun-1953,24.01
09-Jun-1953,23.6
10-Jun-1953,23.54
11-Jun-1953,23.75
12-Jun-1953,23.82
15-Jun-1953,23.62
16-Jun-1953,23.55
17-Jun-1953,23.85
18-Jun-1953,23.84
19-Jun-1953,23.84
22-Jun-1953,23.96
23-Jun-1953,24.12
24-Jun-1953,24.09
25-Jun-1953,24.19
26-Jun-1953,24.21
29-Jun-1953,24.14
30-Jun-1953,24.14
01-Jul-1953,24.24
02-Jul-1953,24.31
03-Jul-1953,24.36
06-Jul-1953,24.38
07-Jul-1953,24.51
08-Jul-1953,24.5
09-Jul-1953,24.43
10-Jul-1953,24.41
13-Jul-1953,24.17
14-Jul-1953,24.08
15-Jul-1953,24.15
16-Jul-1953,24.18
17-Jul-1953,24.35
20-Jul-1953,24.22
21-Jul-1953,24.16
22-Jul-1953,24.19
23-Jul-1953,24.23
24-Jul-1953,24.23
27-Jul-1953,24.07
28-Jul-1953,24.11
29-Jul-1953,24.26
30-Jul-1953,24.49
31-Jul-1953,24.75
03-Aug-1953,24.84
04-Aug-1953,24.78
05-Aug-1953,24.68
06-Aug-1953,24.8
07-Aug-1953,24.78
10-Aug-1953,24.75
11-Aug-1953,24.72
12-Aug-1953,24.78
13-Aug-1953,24.73
14-Aug-1953,24.62
17-Aug-1953,24.56
18-Aug-1953,24.46
19-Aug-1953,24.31
20-Aug-1953,24.29
21-Aug-1953,24.35
24-Aug-1953,24.09
25-Aug-1953,23.93
26-Aug-1953,23.86
27-Aug-1953,23.79
28-Aug-1953,23.74
31-Aug-1953,23.32
01-Sep-1953,23.42
02-Sep-1953,23.56
03-Sep-1953,23.51
04-Sep-1953,23.57
08-Sep-1953,23.61
09-Sep-1953,23.65
10-Sep-1953,23.41
11-Sep-1953,23.14
14-Sep-1953,22.71
15-Sep-1953,22.9
16-Sep-1953,23.01
17-Sep-1953,23.07
18-Sep-1953,22.95
21-Sep-1953,22.88
22-Sep-1953,23.2
23-Sep-1953,23.23
24-Sep-1953,23.24
25-Sep-1953,23.3
28-Sep-1953,23.45
29-Sep-1953,23.49
30-Sep-1953,23.35
01-Oct-1953,23.49
02-Oct-1953,23.59
05-Oct-1953,23.48
06-Oct-1953,23.39
07-Oct-1953,23.58
08-Oct-1953,23.62
09-Oct-1953,23.66
13-Oct-1953,23.57
14-Oct-1953,23.68
15-Oct-1953,23.95
16-Oct-1953,24.14
19-Oct-1953,24.16
20-Oct-1953,24.17
21-Oct-1953,24.19
22-Oct-1953,24.3
23-Oct-1953,24.35
26-Oct-1953,24.31
27-Oct-1953,24.26
28-Oct-1953,24.29
29-Oct-1953,24.58
30-Oct-1953,24.54
02-Nov-1953,24.66
04-Nov-1953,24.51
05-Nov-1953,24.64
06-Nov-1953,24.61
09-Nov-1953,24.66
10-Nov-1953,24.37
12-Nov-1953,24.46
13-Nov-1953,24.54
16-Nov-1953,24.38
17-Nov-1953,24.25
18-Nov-1953,24.29
19-Nov-1953,24.4
20-Nov-1953,24.44
23-Nov-1953,24.36
24-Nov-1953,24.5
25-Nov-1953,24.52
27-Nov-1953,24.66
30-Nov-1953,24.76
01-Dec-1953,24.78
02-Dec-1953,24.95
03-Dec-1953,24.97
04-Dec-1953,24.98
07-Dec-1953,24.95
08-Dec-1953,24.87
09-Dec-1953,24.84
10-Dec-1953,24.78
11-Dec-1953,24.76
14-Dec-1953,24.69
15-Dec-1953,24.71
16-Dec-1953,24.96
17-Dec-1953,24.94
18-Dec-1953,24.99
21-Dec-1953,24.95
22-Dec-1953,24.76
23-Dec-1953,24.69
24-Dec-1953,24.8
28-Dec-1953,24.71
29-Dec-1953,24.55
30-Dec-1953,24.76
31-Dec-1953,24.81
04-Jan-1954,24.95
05-Jan-1954,25.1
06-Jan-1954,25.14
07-Jan-1954,25.06
08-Jan-1954,24.93
11-Jan-1954,24.8
12-Jan-1954,24.93
13-Jan-1954,25.07
14-Jan-1954,25.19
15-Jan-1954,25.43
18-Jan-1954,25.43
19-Jan-1954,25.68
20-Jan-1954,25.75
21-Jan-1954,25.79
22-Jan-1954,25.85
25-Jan-1954,25.93
26-Jan-1954,26.09
27-Jan-1954,26.01
28-Jan-1954,26.02
29-Jan-1954,26.08
01-Feb-1954,25.99
02-Feb-1954,25.92
03-Feb-1954,26.01
04-Feb-1954,26.2
05-Feb-1954,26.3
08-Feb-1954,26.23
09-Feb-1954,26.17
10-Feb-1954,26.14
11-Feb-1954,26.06
12-Feb-1954,26.12
15-Feb-1954,26.04
16-Feb-1954,25.81
17-Feb-1954,25.86
18-Feb-1954,25.86
19-Feb-1954,25.92
23-Feb-1954,25.83
24-Feb-1954,25.83
25-Feb-1954,25.91
26-Feb-1954,26.15
01-Mar-1954,26.25
02-Mar-1954,26.32
03-Mar-1954,26.32
04-Mar-1954,26.41
05-Mar-1954,26.52
08-Mar-1954,26.45
09-Mar-1954,26.51
10-Mar-1954,26.57
11-Mar-1954,26.69
12-Mar-1954,26.69
15-Mar-1954,26.57
16-Mar-1954,26.56
17-Mar-1954,26.62
18-Mar-1954,26.73
19-Mar-1954,26.81
22-Mar-1954,26.79
23-Mar-1954,26.6
24-Mar-1954,26.47
25-Mar-1954,26.42
26-Mar-1954,26.56
29-Mar-1954,26.66
30-Mar-1954,26.69
31-Mar-1954,26.94
01-Apr-1954,27.17
02-Apr-1954,27.21
05-Apr-1954,27.26
06-Apr-1954,27.01
07-Apr-1954,27.11
08-Apr-1954,27.38
09-Apr-1954,27.38
12-Apr-1954,27.57
13-Apr-1954,27.64
14-Apr-1954,27.85
15-Apr-1954,27.94
19-Apr-1954,27.76
20-Apr-1954,27.75
21-Apr-1954,27.64
22-Apr-1954,27.68
23-Apr-1954,27.78
26-Apr-1954,27.88
27-Apr-1954,27.71
28-Apr-1954,27.76
29-Apr-1954,28.18
30-Apr-1954,28.26
03-May-1954,28.21
04-May-1954,28.28
05-May-1954,28.29
06-May-1954,28.51
07-May-1954,28.65
10-May-1954,28.62
11-May-1954,28.49
12-May-1954,28.72
13-May-1954,28.56
14-May-1954,28.8
17-May-1954,28.84
