t,S
08-Apr-1982,1206.86
13-Apr-1982,1210.45
14-Apr-1982,1203.81
15-Apr-1982,1201.26
16-Apr-1982,1182.48
19-Apr-1982,1180.65
20-Apr-1982,1193.77
22-Apr-1982,1220.13
23-Apr-1982,1235.84
26-Apr-1982,1279.27
27-Apr-1982,1306.08
28-Apr-1982,1299.65
29-Apr-1982,1302.09
30-Apr-1982,1323.36
03-May-1982,1320.2
04-May-1982,1319.36
05-May-1982,1316.2
06-May-1982,1351.09
07-May-1982,1368.97
10-May-1982,1377.55
11-May-1982,1381.26
12-May-1982,1387.35
13-May-1982,1383.35
14-May-1982,1367.53
17-May-1982,1361.5
18-May-1982,1334.05
19-May-1982,1360.1
20-May-1982,1358.37
21-May-1982,1359.51
24-May-1982,1353.93
25-May-1982,1383.32
26-May-1982,1413.47
27-May-1982,1395.29
28-May-1982,1392.81
31-May-1982,1407.58
01-Jun-1982,1404.27
02-Jun-1982,1377.62
03-Jun-1982,1371.3
04-Jun-1982,1361.36
07-Jun-1982,1337.48
08-Jun-1982,1346.64
09-Jun-1982,1327.77
10-Jun-1982,1306.21
11-Jun-1982,1336.34
14-Jun-1982,1321.1
15-Jun-1982,1306.27
16-Jun-1982,1311.76
17-Jun-1982,1319.08
18-Jun-1982,1305.38
21-Jun-1982,1266.61
22-Jun-1982,1274.1
23-Jun-1982,1274.55
24-Jun-1982,1279.62
28-Jun-1982,1268.75
29-Jun-1982,1269.39
30-Jun-1982,1278.56
02-Jul-1982,1274.29
05-Jul-1982,1266.71
06-Jul-1982,1268.38
07-Jul-1982,1271.58
08-Jul-1982,1252.24
09-Jul-1982,1251.86
12-Jul-1982,1293.98
13-Jul-1982,1294.85
14-Jul-1982,1299.42
15-Jul-1982,1313.37
16-Jul-1982,1300.98
19-Jul-1982,1295.75
20-Jul-1982,1300.95
21-Jul-1982,1307.74
22-Jul-1982,1299.52
23-Jul-1982,1283.56
26-Jul-1982,1271.12
27-Jul-1982,1254.47
28-Jul-1982,1233.13
29-Jul-1982,1185.86
30-Jul-1982,1182.75
03-Aug-1982,1147.28
04-Aug-1982,1146.51
05-Aug-1982,1142.02
06-Aug-1982,1169.62
09-Aug-1982,1089.87
10-Aug-1982,1074.14
11-Aug-1982,1066.67
12-Aug-1982,966.36
13-Aug-1982,994.34
16-Aug-1982,937.28
17-Aug-1982,978.66
18-Aug-1982,1041.03
19-Aug-1982,1035.55
20-Aug-1982,1034.68
23-Aug-1982,1067.65
24-Aug-1982,1034.88
25-Aug-1982,1012
26-Aug-1982,1005.92
27-Aug-1982,1048.63
31-Aug-1982,1035.33
01-Sep-1982,1039.03
02-Sep-1982,1048.03
03-Sep-1982,1076.26
06-Sep-1982,1084.82
07-Sep-1982,1056.29
08-Sep-1982,1077.94
09-Sep-1982,1105.44
10-Sep-1982,1080.58
13-Sep-1982,1080.37
14-Sep-1982,1092.69
15-Sep-1982,1090.26
16-Sep-1982,1090.1
17-Sep-1982,1088.28
20-Sep-1982,1117.78
21-Sep-1982,1113.54
22-Sep-1982,1121.85
23-Sep-1982,1096.12
24-Sep-1982,1096.36
27-Sep-1982,1012.62
28-Sep-1982,988.66
29-Sep-1982,986.36
30-Sep-1982,927.18
01-Oct-1982,862.06
04-Oct-1982,816.23
05-Oct-1982,881.96
06-Oct-1982,865.88
07-Oct-1982,888.11
08-Oct-1982,883.86
11-Oct-1982,864.34
12-Oct-1982,857.74
13-Oct-1982,867.25
14-Oct-1982,894.56
15-Oct-1982,880.46
18-Oct-1982,878.89
19-Oct-1982,886.65
20-Oct-1982,873.7
21-Oct-1982,833.16
22-Oct-1982,832.68
26-Oct-1982,753.76
27-Oct-1982,774.91
28-Oct-1982,803.6
29-Oct-1982,771.9
01-Nov-1982,771.85
02-Nov-1982,822.54
03-Nov-1982,864.55
04-Nov-1982,851.92
05-Nov-1982,859.92
08-Nov-1982,851.65
09-Nov-1982,843.77
10-Nov-1982,857.79
11-Nov-1982,875.83
12-Nov-1982,860.07
15-Nov-1982,824.04
16-Nov-1982,831.8
17-Nov-1982,810.79
18-Nov-1982,787.87
19-Nov-1982,820.05
22-Nov-1982,801.7
23-Nov-1982,792.57
24-Nov-1982,789.92
25-Nov-1982,773.33
26-Nov-1982,747.93
29-Nov-1982,732.32
30-Nov-1982,704.03
01-Dec-1982,710.34
02-Dec-1982,676.3
03-Dec-1982,698.62
06-Dec-1982,743.96
07-Dec-1982,752.21
08-Dec-1982,751.93
09-Dec-1982,771.34
10-Dec-1982,754.4
13-Dec-1982,777.04
14-Dec-1982,803.84
15-Dec-1982,802.89
16-Dec-1982,772.86
17-Dec-1982,757.73
20-Dec-1982,754.12
21-Dec-1982,753.16
22-Dec-1982,748.26
23-Dec-1982,758.14
24-Dec-1982,764.65
28-Dec-1982,780.9
29-Dec-1982,776.22
30-Dec-1982,783.18
31-Dec-1982,783.82
03-Jan-1983,765.96
04-Jan-1983,761.61
05-Jan-1983,769.97
06-Jan-1983,772.5
07-Jan-1983,798.86
10-Jan-1983,845.15
11-Jan-1983,851.08
12-Jan-1983,859.89
13-Jan-1983,870.32
14-Jan-1983,866.34
17-Jan-1983,874.49
18-Jan-1983,889.91
19-Jan-1983,906.54
20-Jan-1983,908.56
21-Jan-1983,871.99
24-Jan-1983,879.6
25-Jan-1983,888.45
26-Jan-1983,880.74
27-Jan-1983,884.72
28-Jan-1983,899.82
31-Jan-1983,887.04
01-Feb-1983,895.53
02-Feb-1983,894.81
03-Feb-1983,888.08
04-Feb-1983,895.45
07-Feb-1983,891.01
08-Feb-1983,896.84
09-Feb-1983,906.64
10-Feb-1983,915.51
11-Feb-1983,931.4
16-Feb-1983,944.32
17-Feb-1983,974.22
18-Feb-1983,990.35
21-Feb-1983,983.82
22-Feb-1983,990.52
23-Feb-1983,992.81
24-Feb-1983,1030.95
25-Feb-1983,1066.3
28-Feb-1983,1021.55
01-Mar-1983,1033.59
02-Mar-1983,1028.12
03-Mar-1983,1002.74
04-Mar-1983,985.54
07-Mar-1983,1013.85
08-Mar-1983,1014.84
09-Mar-1983,1003.5
10-Mar-1983,1023.81
11-Mar-1983,1032.8
14-Mar-1983,1032.37
15-Mar-1983,1024.51
16-Mar-1983,1024.07
17-Mar-1983,1007.26
18-Mar-1983,991.32
21-Mar-1983,955.11
22-Mar-1983,981.45
23-Mar-1983,978.98
24-Mar-1983,997.85
25-Mar-1983,983.33
28-Mar-1983,975.9
29-Mar-1983,979.56
30-Mar-1983,982.54
31-Mar-1983,996.01
06-Apr-1983,998.48
07-Apr-1983,1014.16
08-Apr-1983,1034.17
11-Apr-1983,1041.36
12-Apr-1983,1052.4
13-Apr-1983,1056.44
14-Apr-1983,1067.36
15-Apr-1983,1067.14
18-Apr-1983,1040.97
19-Apr-1983,1043.18
20-Apr-1983,1010.37
21-Apr-1983,1001.48
22-Apr-1983,1006.53
25-Apr-1983,1041.07
26-Apr-1983,1028.29
27-Apr-1983,1033.76
28-Apr-1983,1012.61
29-Apr-1983,1019.43
02-May-1983,994.43
03-May-1983,1003.15
04-May-1983,986.64
05-May-1983,987.29
06-May-1983,986.71
09-May-1983,967.62
10-May-1983,945.32
11-May-1983,943.02
12-May-1983,952.98
13-May-1983,949.56
16-May-1983,942.8
17-May-1983,930.7
18-May-1983,933.46
19-May-1983,928.22
20-May-1983,942.05
23-May-1983,902.71
24-May-1983,877.68
25-May-1983,887.86
26-May-1983,908.45
27-May-1983,913.9
30-May-1983,903.18
31-May-1983,918.59
01-Jun-1983,923.15
02-Jun-1983,919.34
03-Jun-1983,915.6
06-Jun-1983,902.89
07-Jun-1983,881.67
08-Jun-1983,876.04
09-Jun-1983,863.1
10-Jun-1983,886.52
14-Jun-1983,908.39
16-Jun-1983,954.87
17-Jun-1983,966.89
20-Jun-1983,967.79
21-Jun-1983,958.62
22-Jun-1983,957.62
23-Jun-1983,936.84
24-Jun-1983,951.22
27-Jun-1983,956.64
28-Jun-1983,943.63
29-Jun-1983,941.1
30-Jun-1983,964.35
01-Jul-1983,983.72
04-Jul-1983,1035.97
05-Jul-1983,1021.9
06-Jul-1983,1016.49
07-Jul-1983,1033.39
08-Jul-1983,1036.42
11-Jul-1983,1008.45
12-Jul-1983,1027.11
13-Jul-1983,1026.55
14-Jul-1983,1064.73
15-Jul-1983,1077.5
18-Jul-1983,1071.51
19-Jul-1983,1088.38
20-Jul-1983,1095.22
21-Jul-1983,1102.64
22-Jul-1983,1086.9
25-Jul-1983,1081.77
26-Jul-1983,1097.96
27-Jul-1983,1090.65
28-Jul-1983,1074.29
29-Jul-1983,1072.02
01-Aug-1983,1052.84
02-Aug-1983,1056.95
03-Aug-1983,1059.11
04-Aug-1983,1022.98
05-Aug-1983,1028.25
08-Aug-1983,1028
09-Aug-1983,1020.53
10-Aug-1983,1029.74
11-Aug-1983,1040.58
12-Aug-1983,1037.46
15-Aug-1983,1047.24
16-Aug-1983,1037.72
17-Aug-1983,1025.13
18-Aug-1983,1000.9
19-Aug-1983,996.28
22-Aug-1983,1000.23
23-Aug-1983,993.14
24-Aug-1983,982.18
25-Aug-1983,981.91
26-Aug-1983,981.8
30-Aug-1983,971.08
31-Aug-1983,965.94
01-Sep-1983,955.24
02-Sep-1983,950.54
05-Sep-1983,928.14
06-Sep-1983,921.33
07-Sep-1983,938.87
08-Sep-1983,922.75
12-Sep-1983,910.92
13-Sep-1983,906.26
14-Sep-1983,889.9
15-Sep-1983,898.66
16-Sep-1983,916.11
19-Sep-1983,842.25
20-Sep-1983,836.59
21-Sep-1983,849.06
23-Sep-1983,785.48
26-Sep-1983,810.02
27-Sep-1983,800.7
28-Sep-1983,777
29-Sep-1983,767.35
30-Sep-1983,758.33
03-Oct-1983,715.01
04-Oct-1983,690.06
05-Oct-1983,717.68
06-Oct-1983,700.92
07-Oct-1983,734.05
10-Oct-1983,753.96
11-Oct-1983,735.36
12-Oct-1983,736.68
13-Oct-1983,738.51
17-Oct-1983,771.55
18-Oct-1983,790.04
19-Oct-1983,794.34
20-Oct-1983,790.11
21-Oct-1983,784.92
24-Oct-1983,767.79
25-Oct-1983,772.92
26-Oct-1983,797.85
27-Oct-1983,815.28
28-Oct-1983,826.13
31-Oct-1983,865.22
01-Nov-1983,846.74
02-Nov-1983,866.9
03-Nov-1983,866.71
04-Nov-1983,889.49
07-Nov-1983,896.53
08-Nov-1983,873.05
09-Nov-1983,866.76
10-Nov-1983,837.27
11-Nov-1983,844.94
14-Nov-1983,856.01
15-Nov-1983,855.72
16-Nov-1983,864.58
17-Nov-1983,882.29
18-Nov-1983,866.49
21-Nov-1983,837.18
22-Nov-1983,835.97
23-Nov-1983,833.97
24-Nov-1983,823.75
25-Nov-1983,830.12
28-Nov-1983,841.43
29-Nov-1983,857.25
30-Nov-1983,852.9
01-Dec-1983,848.78
02-Dec-1983,855.74
05-Dec-1983,863.2
06-Dec-1983,881.58
07-Dec-1983,874.36
08-Dec-1983,873.86
09-Dec-1983,858.39
12-Dec-1983,856.74
13-Dec-1983,862.81
14-Dec-1983,874.76
15-Dec-1983,869.88
16-Dec-1983,860.77
19-Dec-1983,857.25
20-Dec-1983,858.53
21-Dec-1983,857.56
22-Dec-1983,863.56
23-Dec-1983,867.3
28-Dec-1983,874.15
29-Dec-1983,877.15
30-Dec-1983,874.94
03-Jan-1984,871.06
04-Jan-1984,877.26
05-Jan-1984,880.99
06-Jan-1984,909.56
09-Jan-1984,937.46
10-Jan-1984,943.34
11-Jan-1984,964.47
12-Jan-1984,978.58
13-Jan-1984,975.47
16-Jan-1984,975.17
17-Jan-1984,989.72
18-Jan-1984,1018.07
19-Jan-1984,1021.4
20-Jan-1984,1034
23-Jan-1984,1055.81
24-Jan-1984,1035.28
25-Jan-1984,1041.88
26-Jan-1984,1047.57
27-Jan-1984,1055.37
30-Jan-1984,1097.63
31-Jan-1984,1102.38
01-Feb-1984,1108.54
06-Feb-1984,1134.12
07-Feb-1984,1085.4
08-Feb-1984,1078.79
09-Feb-1984,1090.08
10-Feb-1984,1050.77
13-Feb-1984,1062.36
14-Feb-1984,1088.34
15-Feb-1984,1090.69
16-Feb-1984,1084.06
17-Feb-1984,1094.87
20-Feb-1984,1072.81
21-Feb-1984,1066.91
22-Feb-1984,1047.22
23-Feb-1984,1067.29
24-Feb-1984,1048.76
27-Feb-1984,1022.85
28-Feb-1984,1041.56
29-Feb-1984,1059.29
01-Mar-1984,1061.4
02-Mar-1984,1079.63
05-Mar-1984,1102.05
06-Mar-1984,1091.68
07-Mar-1984,1091.44
08-Mar-1984,1077.55
09-Mar-1984,1094.4
12-Mar-1984,1087.74
13-Mar-1984,1086.24
14-Mar-1984,1099.26
15-Mar-1984,1111.06
16-Mar-1984,1130.69
19-Mar-1984,1170.35
20-Mar-1984,1169.12
21-Mar-1984,1157.29
22-Mar-1984,1156.07
23-Mar-1984,1161.65
26-Mar-1984,1156.95
27-Mar-1984,1131.25
28-Mar-1984,1118.85
29-Mar-1984,1057.09
30-Mar-1984,1014.38
02-Apr-1984,1023.96
03-Apr-1984,1033.19
05-Apr-1984,1083.67
06-Apr-1984,1064.32
09-Apr-1984,1070.27
10-Apr-1984,1096.12
11-Apr-1984,1088.9
12-Apr-1984,1091.41
13-Apr-1984,1075.7
16-Apr-1984,1075.48
17-Apr-1984,1088.12
18-Apr-1984,1090.2
19-Apr-1984,1115.85
24-Apr-1984,1070.02
25-Apr-1984,1082.72
26-Apr-1984,1070.7
27-Apr-1984,1054.3
30-Apr-1984,1037.06
01-May-1984,1034.73
02-May-1984,1032.64
03-May-1984,1004.61
04-May-1984,1004.79
07-May-1984,953.7
08-May-1984,969.65
09-May-1984,939.71
10-May-1984,921.31
11-May-1984,928.32
14-May-1984,908.72
15-May-1984,924.07
16-May-1984,949.32
17-May-1984,933.72
18-May-1984,895.73
21-May-1984,893.01
22-May-1984,923.77
23-May-1984,912.15
24-May-1984,923
25-May-1984,902.79
28-May-1984,919.31
29-May-1984,923.03
30-May-1984,928.6
31-May-1984,915.3
01-Jun-1984,917.5
05-Jun-1984,932.44
06-Jun-1984,931.12
07-Jun-1984,962.14
08-Jun-1984,964.21
11-Jun-1984,966.12
12-Jun-1984,958.9
13-Jun-1984,961.22
14-Jun-1984,953.15
15-Jun-1984,932.37
19-Jun-1984,927.39
20-Jun-1984,931.05
21-Jun-1984,929.12
22-Jun-1984,937.38
25-Jun-1984,936.37
26-Jun-1984,927.92
27-Jun-1984,924.97
28-Jun-1984,903.83
29-Jun-1984,901.07
02-Jul-1984,868.63
03-Jul-1984,861.83
04-Jul-1984,850.33
05-Jul-1984,828.97
06-Jul-1984,822.86
09-Jul-1984,773.6
10-Jul-1984,805.31
11-Jul-1984,763.61
12-Jul-1984,763.78
13-Jul-1984,746.02
16-Jul-1984,791.16
17-Jul-1984,793.69
18-Jul-1984,791.99
19-Jul-1984,797.65
20-Jul-1984,801.1
23-Jul-1984,747.02
24-Jul-1984,754.75
25-Jul-1984,758.48
26-Jul-1984,763.07
27-Jul-1984,785.99
30-Jul-1984,802.68
31-Jul-1984,800.15
01-Aug-1984,826.74
02-Aug-1984,893.69
03-Aug-1984,894.6
06-Aug-1984,903.47
07-Aug-1984,885.49
08-Aug-1984,894.13
09-Aug-1984,901.16
10-Aug-1984,925.7
13-Aug-1984,926.39
14-Aug-1984,904.81
15-Aug-1984,918.83
16-Aug-1984,906.19
17-Aug-1984,908.34
20-Aug-1984,896.9
21-Aug-1984,907.49
22-Aug-1984,907.99
23-Aug-1984,891.12
24-Aug-1984,893.69
28-Aug-1984,898.91
29-Aug-1984,897.59
30-Aug-1984,922.77
31-Aug-1984,926.78
03-Sep-1984,939.42
04-Sep-1984,947.02
05-Sep-1984,946.87
06-Sep-1984,935.93
07-Sep-1984,940.55
10-Sep-1984,946.06
12-Sep-1984,932.4
13-Sep-1984,911.78
14-Sep-1984,945.44
17-Sep-1984,963.52
18-Sep-1984,974.92
19-Sep-1984,983.79
20-Sep-1984,1002.13
21-Sep-1984,1000.08
24-Sep-1984,990.82
25-Sep-1984,1010.23
26-Sep-1984,999.79
27-Sep-1984,1014.98
28-Sep-1984,1002.5
01-Oct-1984,989.19
02-Oct-1984,985.1
04-Oct-1984,989.47
05-Oct-1984,974.17
08-Oct-1984,963.5
09-Oct-1984,982.38
10-Oct-1984,983.13
11-Oct-1984,979.78
12-Oct-1984,983.14
15-Oct-1984,999.09
16-Oct-1984,1020.01
17-Oct-1984,1017.43
18-Oct-1984,1028.11
19-Oct-1984,1031.8
22-Oct-1984,1053.05
23-Oct-1984,1045.16
24-Oct-1984,1054.31
25-Oct-1984,1054.71
26-Oct-1984,1056.84
29-Oct-1984,1039.3
30-Oct-1984,1019.21
31-Oct-1984,1015.13
01-Nov-1984,1029.26
02-Nov-1984,1035.23
05-Nov-1984,1027.48
06-Nov-1984,1037.67
07-Nov-1984,1046.03
08-Nov-1984,1052.65
09-Nov-1984,1047.32
12-Nov-1984,1044.45
13-Nov-1984,1066.13
14-Nov-1984,1077.93
15-Nov-1984,1074.84
16-Nov-1984,1071.79
19-Nov-1984,1067.61
20-Nov-1984,1072.52
21-Nov-1984,1084.35
22-Nov-1984,1087.81
23-Nov-1984,1096.04
26-Nov-1984,1113.96
27-Nov-1984,1112.73
28-Nov-1984,1118.63
29-Nov-1984,1136.11
30-Nov-1984,1128.1
03-Dec-1984,1122.26
04-Dec-1984,1125.4
05-Dec-1984,1136.08
06-Dec-1984,1120.74
07-Dec-1984,1122.12
10-Dec-1984,1115.01
11-Dec-1984,1118.38
12-Dec-1984,1117.23
13-Dec-1984,1126.49
14-Dec-1984,1142.09
17-Dec-1984,1166.42
18-Dec-1984,1166.13
19-Dec-1984,1173.31
20-Dec-1984,1184.42
21-Dec-1984,1198.59
24-Dec-1984,1206.83
27-Dec-1984,1176.93
28-Dec-1984,1185.67
31-Dec-1984,1200.38
02-Jan-1985,1220.74
03-Jan-1985,1235.98
04-Jan-1985,1262.3
07-Jan-1985,1281.87
08-Jan-1985,1283.01
09-Jan-1985,1269.95
10-Jan-1985,1318.55
11-Jan-1985,1352.69
14-Jan-1985,1358.06
15-Jan-1985,1331
16-Jan-1985,1358.81
17-Jan-1985,1388.42
18-Jan-1985,1360.33
21-Jan-1985,1350
22-Jan-1985,1373.62
23-Jan-1985,1357.84
24-Jan-1985,1384.87
25-Jan-1985,1373.91
28-Jan-1985,1374.89
29-Jan-1985,1338.87
30-Jan-1985,1335.04
31-Jan-1985,1365.02
01-Feb-1985,1356.26
04-Feb-1985,1363.22
05-Feb-1985,1352.47
06-Feb-1985,1333.31
07-Feb-1985,1312.43
08-Feb-1985,1347.88
11-Feb-1985,1357.94
12-Feb-1985,1357.22
13-Feb-1985,1336.32
14-Feb-1985,1354.39
15-Feb-1985,1405.93
18-Feb-1985,1427.18
19-Feb-1985,1435.17
25-Feb-1985,1389.16
26-Feb-1985,1402.86
27-Feb-1985,1387.62
28-Feb-1985,1375.25
01-Mar-1985,1401.15
04-Mar-1985,1399.46
05-Mar-1985,1367.94
06-Mar-1985,1383.28
07-Mar-1985,1389.14
08-Mar-1985,1395.27
11-Mar-1985,1380.11
12-Mar-1985,1371.51
13-Mar-1985,1335.82
14-Mar-1985,1356.35
15-Mar-1985,1333.76
18-Mar-1985,1310.47
19-Mar-1985,1300.97
20-Mar-1985,1312.56
21-Mar-1985,1347.73
22-Mar-1985,1360.69
25-Mar-1985,1362.23
26-Mar-1985,1344.13
27-Mar-1985,1350.65
28-Mar-1985,1352.9
29-Mar-1985,1382.04
01-Apr-1985,1389.13
02-Apr-1985,1430.36
03-Apr-1985,1450.35
04-Apr-1985,1471.25
09-Apr-1985,1480.22
10-Apr-1985,1470.61
11-Apr-1985,1483.39
12-Apr-1985,1492.18
15-Apr-1985,1505.44
16-Apr-1985,1521.3
17-Apr-1985,1505.97
18-Apr-1985,1500.09
19-Apr-1985,1474.21
22-Apr-1985,1488.15
23-Apr-1985,1511.63
24-Apr-1985,1517.3
25-Apr-1985,1510.77
26-Apr-1985,1506.49
29-Apr-1985,1497.37
30-Apr-1985,1520.56
01-May-1985,1516.73
02-May-1985,1516.21
03-May-1985,1550.8
06-May-1985,1596.43
07-May-1985,1593.26
08-May-1985,1621.45
09-May-1985,1610.09
10-May-1985,1613.36
13-May-1985,1628.29
14-May-1985,1615
15-May-1985,1612.61
16-May-1985,1635.88
17-May-1985,1647.88
20-May-1985,1638.47
21-May-1985,1612.22
22-May-1985,1599.64
23-May-1985,1617.3
24-May-1985,1596.84
27-May-1985,1557.78
28-May-1985,1570.84
29-May-1985,1597.71
30-May-1985,1621.66
31-May-1985,1613.87
03-Jun-1985,1641.25
04-Jun-1985,1643.35
05-Jun-1985,1627.82
06-Jun-1985,1629.5
07-Jun-1985,1542.55
10-Jun-1985,1571.87
11-Jun-1985,1492.13
12-Jun-1985,1502.94
13-Jun-1985,1482.91
14-Jun-1985,1441.97
18-Jun-1985,1427.08
19-Jun-1985,1510.28
20-Jun-1985,1542.15
21-Jun-1985,1561.13
25-Jun-1985,1575.15
26-Jun-1985,1565.19
27-Jun-1985,1581.7
28-Jun-1985,1570.61
01-Jul-1985,1570.6
02-Jul-1985,1591.33
03-Jul-1985,1598.16
04-Jul-1985,1574.37
05-Jul-1985,1570.3
08-Jul-1985,1566.68
09-Jul-1985,1565.04
10-Jul-1985,1573.41
11-Jul-1985,1597.81
12-Jul-1985,1615.78
15-Jul-1985,1640.49
16-Jul-1985,1632.99
17-Jul-1985,1647.9
18-Jul-1985,1672.04
19-Jul-1985,1678.87
22-Jul-1985,1689.85
23-Jul-1985,1673.85
24-Jul-1985,1665.63
25-Jul-1985,1692.06
26-Jul-1985,1683.58
30-Jul-1985,1686.24
31-Jul-1985,1680.62
01-Aug-1985,1678.95
02-Aug-1985,1665.59
05-Aug-1985,1671.9
06-Aug-1985,1700.93
07-Aug-1985,1698.66
08-Aug-1985,1673.55
09-Aug-1985,1676.51
12-Aug-1985,1699.43
13-Aug-1985,1687.09
14-Aug-1985,1691.73
15-Aug-1985,1684.55
16-Aug-1985,1700.37
19-Aug-1985,1711.51
20-Aug-1985,1692.74
21-Aug-1985,1650.78
22-Aug-1985,1671.87
23-Aug-1985,1669.98
27-Aug-1985,1667.3
28-Aug-1985,1668.85
29-Aug-1985,1652.19
30-Aug-1985,1656.1
02-Sep-1985,1616.17
03-Sep-1985,1586.22
04-Sep-1985,1578.54
05-Sep-1985,1596.68
06-Sep-1985,1579.06
09-Sep-1985,1550.83
10-Sep-1985,1546.31
11-Sep-1985,1571.95
12-Sep-1985,1596.42
13-Sep-1985,1605.84
16-Sep-1985,1600.23
17-Sep-1985,1569.4
18-Sep-1985,1563.62
19-Sep-1985,1563.27
20-Sep-1985,1549.46
23-Sep-1985,1535.45
24-Sep-1985,1553.24
25-Sep-1985,1547.68
26-Sep-1985,1511.87
27-Sep-1985,1511.8
01-Oct-1985,1520.99
02-Oct-1985,1553.13
03-Oct-1985,1581.07
04-Oct-1985,1587.87
07-Oct-1985,1617.76
08-Oct-1985,1606.53
09-Oct-1985,1587.99
10-Oct-1985,1589.13
11-Oct-1985,1583.55
14-Oct-1985,1594.35
15-Oct-1985,1602.89
16-Oct-1985,1618.37
17-Oct-1985,1624.79
18-Oct-1985,1639.89
21-Oct-1985,1666.06
23-Oct-1985,1666.71
24-Oct-1985,1670.51
25-Oct-1985,1671.73
28-Oct-1985,1651.25
29-Oct-1985,1654.03
30-Oct-1985,1654.68
31-Oct-1985,1665.39
01-Nov-1985,1680.65
04-Nov-1985,1702.19
05-Nov-1985,1692.71
06-Nov-1985,1700.76
07-Nov-1985,1721.93
08-Nov-1985,1722.38
11-Nov-1985,1722.4
12-Nov-1985,1730.15
13-Nov-1985,1747.18
14-Nov-1985,1745.14
15-Nov-1985,1736.07
18-Nov-1985,1744.2
19-Nov-1985,1754.68
20-Nov-1985,1757.29
21-Nov-1985,1762.51
22-Nov-1985,1712.82
25-Nov-1985,1736.49
26-Nov-1985,1738.35
27-Nov-1985,1706.38
28-Nov-1985,1685.5
29-Nov-1985,1716.95
02-Dec-1985,1694.57
03-Dec-1985,1664.06
04-Dec-1985,1700.96
05-Dec-1985,1693.91
06-Dec-1985,1721.89
09-Dec-1985,1724.27
10-Dec-1985,1728.29
11-Dec-1985,1723.05
12-Dec-1985,1740.4
13-Dec-1985,1735.58
16-Dec-1985,1728.21
17-Dec-1985,1720.45
18-Dec-1985,1726.94
19-Dec-1985,1726.05
20-Dec-1985,1720.16
23-Dec-1985,1704.29
24-Dec-1985,1717.54
27-Dec-1985,1730.37
30-Dec-1985,1752.62
31-Dec-1985,1752.45
02-Jan-1986,1774.38
03-Jan-1986,1791.23
06-Jan-1986,1796.59
07-Jan-1986,1815.53
08-Jan-1986,1826.84
09-Jan-1986,1798.51
10-Jan-1986,1807.94
13-Jan-1986,1799.61
14-Jan-1986,1782.23
15-Jan-1986,1783.66
16-Jan-1986,1797.22
17-Jan-1986,1806.86
20-Jan-1986,1775.82
21-Jan-1986,1776.19
22-Jan-1986,1737.94
23-Jan-1986,1762.29
24-Jan-1986,1745.8
27-Jan-1986,1744.11
28-Jan-1986,1754.38
29-Jan-1986,1736.35
30-Jan-1986,1720.21
31-Jan-1986,1695.78
03-Feb-1986,1702.38
04-Feb-1986,1728.81
05-Feb-1986,1723.08
06-Feb-1986,1719.67
07-Feb-1986,1734.04
12-Feb-1986,1743.03
13-Feb-1986,1746.4
14-Feb-1986,1777.54
17-Feb-1986,1783.08
18-Feb-1986,1771.41
19-Feb-1986,1751.67
20-Feb-1986,1733.17
21-Feb-1986,1747.06
24-Feb-1986,1742.37
25-Feb-1986,1746.05
26-Feb-1986,1746.3
27-Feb-1986,1720.51
28-Feb-1986,1695.3
03-Mar-1986,1685.06
04-Mar-1986,1695.77
05-Mar-1986,1664.33
06-Mar-1986,1668.51
07-Mar-1986,1682.65
10-Mar-1986,1667.07
11-Mar-1986,1639.15
12-Mar-1986,1590.39
13-Mar-1986,1612.67
14-Mar-1986,1607.63
17-Mar-1986,1566.49
18-Mar-1986,1561.72
19-Mar-1986,1559.94
20-Mar-1986,1605.7
21-Mar-1986,1611.73
24-Mar-1986,1635.29
25-Mar-1986,1626.71
26-Mar-1986,1618.8
27-Mar-1986,1625.94
02-Apr-1986,1603.27
03-Apr-1986,1625.2
04-Apr-1986,1643.8
07-Apr-1986,1691.6
08-Apr-1986,1727.93
09-Apr-1986,1752.34
10-Apr-1986,1758.57
11-Apr-1986,1784.21
14-Apr-1986,1785.45
15-Apr-1986,1763.73
16-Apr-1986,1791.19
17-Apr-1986,1812
18-Apr-1986,1790.4
21-Apr-1986,1788.38
22-Apr-1986,1792.9
23-Apr-1986,1783.19
24-Apr-1986,1824.51
25-Apr-1986,1834.62
28-Apr-1986,1848.65
29-Apr-1986,1826.29
30-Apr-1986,1836.99
01-May-1986,1848.65
02-May-1986,1843.14
05-May-1986,1842.44
06-May-1986,1858.16
07-May-1986,1865.65
08-May-1986,1864.21
09-May-1986,1852.21
12-May-1986,1832.5
13-May-1986,1803.73
14-May-1986,1820.68
15-May-1986,1794.17
16-May-1986,1787.08
19-May-1986,1765.02
20-May-1986,1777.27
21-May-1986,1794.94
22-May-1986,1820.98
23-May-1986,1815.92
26-May-1986,1811.87
27-May-1986,1816.3
28-May-1986,1777.47
29-May-1986,1772.76
30-May-1986,1787.96
02-Jun-1986,1781.94
03-Jun-1986,1757.91
04-Jun-1986,1756.67
05-Jun-1986,1748.56
06-Jun-1986,1747.09
09-Jun-1986,1748.24
10-Jun-1986,1751.36
12-Jun-1986,1752.79
13-Jun-1986,1765.65
17-Jun-1986,1789.34
18-Jun-1986,1789.78
19-Jun-1986,1778.29
20-Jun-1986,1781.04
23-Jun-1986,1777.15
24-Jun-1986,1763.9
25-Jun-1986,1759.72
