t,S
14-Jul-1896,33.43
15-Jul-1896,32.28
16-Jul-1896,31.95
17-Jul-1896,31.94
18-Jul-1896,31.5
20-Jul-1896,30.5
21-Jul-1896,30.68
22-Jul-1896,31.99
23-Jul-1896,32.29
24-Jul-1896,31.54
25-Jul-1896,31.68
27-Jul-1896,31.46
28-Jul-1896,30.82
29-Jul-1896,30.97
30-Jul-1896,31.48
31-Jul-1896,32.02
01-Aug-1896,31.74
03-Aug-1896,31.49
04-Aug-1896,30.99
05-Aug-1896,30.93
06-Aug-1896,29.99
07-Aug-1896,28.66
08-Aug-1896,28.48
10-Aug-1896,28.96
11-Aug-1896,30.3
12-Aug-1896,29.37
13-Aug-1896,30.37
14-Aug-1896,30.73
15-Aug-1896,30.61
17-Aug-1896,31.06
18-Aug-1896,30.99
19-Aug-1896,31.31
20-Aug-1896,30.72
21-Aug-1896,30.55
22-Aug-1896,30.91
24-Aug-1896,30.67
25-Aug-1896,30.61
26-Aug-1896,30.29
27-Aug-1896,30.31
28-Aug-1896,30.88
29-Aug-1896,31.24
31-Aug-1896,31.97
01-Sep-1896,32.02
02-Sep-1896,33.49
03-Sep-1896,33.8
04-Sep-1896,34.7
05-Sep-1896,35.07
08-Sep-1896,35.5
09-Sep-1896,35.39
10-Sep-1896,34.58
11-Sep-1896,35.3
12-Sep-1896,35.02
14-Sep-1896,34.86
15-Sep-1896,34.13
16-Sep-1896,33.32
17-Sep-1896,34.33
18-Sep-1896,34.81
19-Sep-1896,35.03
21-Sep-1896,35.53
22-Sep-1896,35.59
23-Sep-1896,35.78
24-Sep-1896,36.23
25-Sep-1896,36.61
26-Sep-1896,36.75
28-Sep-1896,36.35
29-Sep-1896,36.33
30-Sep-1896,36.05
01-Oct-1896,36.01
02-Oct-1896,35.88
03-Oct-1896,35.82
05-Oct-1896,35.92
06-Oct-1896,35.91
07-Oct-1896,35.3
08-Oct-1896,35.42
09-Oct-1896,34.96
10-Oct-1896,35.09
12-Oct-1896,34.74
13-Oct-1896,36.18
14-Oct-1896,36.15
15-Oct-1896,36.2
16-Oct-1896,36.26
17-Oct-1896,35.57
19-Oct-1896,36.5
20-Oct-1896,37.42
21-Oct-1896,37.32
22-Oct-1896,37.86
23-Oct-1896,38.49
24-Oct-1896,38.87
26-Oct-1896,38.71
27-Oct-1896,38.88
28-Oct-1896,38.39
29-Oct-1896,37.75
30-Oct-1896,39.4
31-Oct-1896,39.53
02-Nov-1896,40.93
04-Nov-1896,42.79
05-Nov-1896,41.86
06-Nov-1896,43.33
07-Nov-1896,44.08
09-Nov-1896,44.44
10-Nov-1896,44.56
11-Nov-1896,44.33
12-Nov-1896,44.9
13-Nov-1896,44.5
14-Nov-1896,44.54
16-Nov-1896,43.59
17-Nov-1896,43.59
18-Nov-1896,43.63
19-Nov-1896,43.44
20-Nov-1896,43.24
21-Nov-1896,42.91
23-Nov-1896,42.95
24-Nov-1896,42.71
25-Nov-1896,42.47
27-Nov-1896,41.9
28-Nov-1896,41.78
30-Nov-1896,41
01-Dec-1896,41.98
02-Dec-1896,41.95
03-Dec-1896,42.22
04-Dec-1896,42.07
05-Dec-1896,41.97
07-Dec-1896,41.58
08-Dec-1896,41.6
09-Dec-1896,41.78
10-Dec-1896,41.48
11-Dec-1896,41.42
12-Dec-1896,41.4
14-Dec-1896,40.42
15-Dec-1896,39.5
16-Dec-1896,39.96
17-Dec-1896,40.8
18-Dec-1896,38.59
19-Dec-1896,39.37
21-Dec-1896,39.8
22-Dec-1896,39.53
23-Dec-1896,39.76
24-Dec-1896,40.02
28-Dec-1896,40.14
29-Dec-1896,40.52
30-Dec-1896,40.62
31-Dec-1896,40.45
02-Jan-1897,40.74
04-Jan-1897,40.37
05-Jan-1897,40.87
06-Jan-1897,40.95
07-Jan-1897,40.87
08-Jan-1897,40.97
09-Jan-1897,40.9
11-Jan-1897,40.75
12-Jan-1897,41.4
13-Jan-1897,41.45
14-Jan-1897,41.79
15-Jan-1897,42.27
16-Jan-1897,42.82
18-Jan-1897,42.76
19-Jan-1897,43.25
20-Jan-1897,42.78
21-Jan-1897,42.52
22-Jan-1897,42.42
23-Jan-1897,42.02
25-Jan-1897,41.91
26-Jan-1897,42.22
27-Jan-1897,42.21
28-Jan-1897,41.88
29-Jan-1897,42.06
30-Jan-1897,42.56
01-Feb-1897,42.38
02-Feb-1897,42.02
03-Feb-1897,41.93
04-Feb-1897,41.3
05-Feb-1897,41.23
06-Feb-1897,41.42
08-Feb-1897,41.11
09-Feb-1897,40.57
10-Feb-1897,40.57
11-Feb-1897,40.27
13-Feb-1897,39.72
15-Feb-1897,39.74
16-Feb-1897,40.3
17-Feb-1897,40.3
18-Feb-1897,40.32
19-Feb-1897,40.28
20-Feb-1897,40.59
23-Feb-1897,40.69
24-Feb-1897,40.76
25-Feb-1897,40.21
26-Feb-1897,41.29
27-Feb-1897,41.71
01-Mar-1897,41.69
02-Mar-1897,41.88
03-Mar-1897,42.13
04-Mar-1897,41.34
05-Mar-1897,41.45
06-Mar-1897,41.31
08-Mar-1897,41.9
09-Mar-1897,41.62
10-Mar-1897,41.79
11-Mar-1897,41.94
12-Mar-1897,42.05
13-Mar-1897,42.29
15-Mar-1897,42.08
16-Mar-1897,41.93
17-Mar-1897,41.5
18-Mar-1897,41.6
19-Mar-1897,41.12
20-Mar-1897,41.25
22-Mar-1897,41.39
23-Mar-1897,40.86
24-Mar-1897,40.6
25-Mar-1897,40.58
26-Mar-1897,40.07
27-Mar-1897,39.52
29-Mar-1897,39.13
30-Mar-1897,39.86
31-Mar-1897,39.47
01-Apr-1897,39.77
02-Apr-1897,39.81
03-Apr-1897,39.89
05-Apr-1897,39.74
06-Apr-1897,39.57
07-Apr-1897,39.73
08-Apr-1897,40.37
09-Apr-1897,40.21
10-Apr-1897,40.29
12-Apr-1897,39.95
13-Apr-1897,40.43
14-Apr-1897,39.76
15-Apr-1897,39.41
17-Apr-1897,39.07
19-Apr-1897,38.49
20-Apr-1897,38.69
21-Apr-1897,38.91
22-Apr-1897,38.57
23-Apr-1897,38.49
24-Apr-1897,38.54
26-Apr-1897,39.22
28-Apr-1897,39.02
29-Apr-1897,39.01
30-Apr-1897,38.96
01-May-1897,38.73
03-May-1897,38.78
04-May-1897,39.48
05-May-1897,39.18
06-May-1897,39.54
07-May-1897,39.59
08-May-1897,39.62
10-May-1897,39.95
11-May-1897,39.9
12-May-1897,39.69
13-May-1897,39.27
14-May-1897,38.94
15-May-1897,38.67
17-May-1897,38.67
18-May-1897,39.2
19-May-1897,38.8
20-May-1897,38.67
21-May-1897,38.83
22-May-1897,38.98
24-May-1897,39.33
25-May-1897,39.2
26-May-1897,39.55
27-May-1897,39.21
28-May-1897,39.64
29-May-1897,39.91
01-Jun-1897,40.01
02-Jun-1897,40.22
03-Jun-1897,40.28
04-Jun-1897,40.52
05-Jun-1897,41.04
07-Jun-1897,41.32
08-Jun-1897,41.74
09-Jun-1897,42.21
10-Jun-1897,42.38
11-Jun-1897,42.54
12-Jun-1897,42.57
14-Jun-1897,42.96
15-Jun-1897,42.8
16-Jun-1897,42.39
17-Jun-1897,42.69
18-Jun-1897,43.07
19-Jun-1897,42.89
21-Jun-1897,42.62
22-Jun-1897,42.8
23-Jun-1897,43.18
24-Jun-1897,43.39
25-Jun-1897,43.28
26-Jun-1897,43.7
28-Jun-1897,44.61
29-Jun-1897,44.27
30-Jun-1897,44.1
01-Jul-1897,44.21
02-Jul-1897,44.18
03-Jul-1897,43.88
06-Jul-1897,43.6
07-Jul-1897,44.07
08-Jul-1897,43.92
09-Jul-1897,44.16
10-Jul-1897,44.37
12-Jul-1897,45.05
13-Jul-1897,45.61
14-Jul-1897,45.71
15-Jul-1897,45.27
16-Jul-1897,45.48
17-Jul-1897,45.52
19-Jul-1897,46.45
20-Jul-1897,46.76
21-Jul-1897,46.95
22-Jul-1897,47.73
23-Jul-1897,47.88
24-Jul-1897,47.92
26-Jul-1897,47.71
27-Jul-1897,47.11
28-Jul-1897,47.86
29-Jul-1897,47.7
30-Jul-1897,47.95
31-Jul-1897,47.88
02-Aug-1897,48.84
03-Aug-1897,50.1
04-Aug-1897,50.74
05-Aug-1897,51.25
06-Aug-1897,51.72
07-Aug-1897,51.8
09-Aug-1897,51.32
10-Aug-1897,51.73
11-Aug-1897,51.8
12-Aug-1897,51.97
13-Aug-1897,51.5
14-Aug-1897,51.97
16-Aug-1897,52.19
17-Aug-1897,51.55
18-Aug-1897,51.79
19-Aug-1897,51.8
20-Aug-1897,51.65
21-Aug-1897,51.84
23-Aug-1897,52.39
24-Aug-1897,52.53
25-Aug-1897,52.13
26-Aug-1897,52.56
27-Aug-1897,52.92
28-Aug-1897,53.1
30-Aug-1897,53.23
31-Aug-1897,54.81
01-Sep-1897,55.44
02-Sep-1897,55.77
03-Sep-1897,55.64
04-Sep-1897,55.65
07-Sep-1897,55.75
08-Sep-1897,55.6
09-Sep-1897,55.81
10-Sep-1897,55.82
11-Sep-1897,55.71
13-Sep-1897,54.61
14-Sep-1897,55.35
15-Sep-1897,55.62
16-Sep-1897,55.27
17-Sep-1897,55.46
18-Sep-1897,55.35
20-Sep-1897,54.66
21-Sep-1897,52.53
22-Sep-1897,53.45
23-Sep-1897,53.6
24-Sep-1897,52.48
25-Sep-1897,52.3
27-Sep-1897,52.93
28-Sep-1897,52.31
29-Sep-1897,51.9
30-Sep-1897,50.98
01-Oct-1897,51.54
02-Oct-1897,52.59
04-Oct-1897,52.66
05-Oct-1897,52.26
06-Oct-1897,51.79
07-Oct-1897,51.37
08-Oct-1897,51.64
09-Oct-1897,50.88
11-Oct-1897,50.64
12-Oct-1897,48.64
13-Oct-1897,49.35
14-Oct-1897,48.79
15-Oct-1897,48.42
16-Oct-1897,48.59
18-Oct-1897,49.2
19-Oct-1897,49.84
20-Oct-1897,50.39
21-Oct-1897,49.82
22-Oct-1897,50
23-Oct-1897,49.66
25-Oct-1897,48.76
26-Oct-1897,49.1
27-Oct-1897,48.6
28-Oct-1897,48.46
29-Oct-1897,48.81
30-Oct-1897,49.03
01-Nov-1897,49.11
03-Nov-1897,47.67
04-Nov-1897,47.31
05-Nov-1897,45.73
06-Nov-1897,46.32
08-Nov-1897,45.65
09-Nov-1897,46.53
10-Nov-1897,47.12
11-Nov-1897,46.19
12-Nov-1897,46.44
13-Nov-1897,47.12
15-Nov-1897,46.47
16-Nov-1897,47.05
17-Nov-1897,46.83
18-Nov-1897,46.99
19-Nov-1897,47.27
20-Nov-1897,47.23
22-Nov-1897,46.89
23-Nov-1897,46.63
24-Nov-1897,46.21
26-Nov-1897,46.7
27-Nov-1897,47.19
29-Nov-1897,46.8
30-Nov-1897,47.46
01-Dec-1897,48.41
02-Dec-1897,48.31
03-Dec-1897,48.31
04-Dec-1897,48.23
06-Dec-1897,48.79
07-Dec-1897,49.46
08-Dec-1897,49.39
09-Dec-1897,49.6
10-Dec-1897,49.18
11-Dec-1897,49.48
13-Dec-1897,49.81
14-Dec-1897,49.67
15-Dec-1897,49.02
16-Dec-1897,48.54
17-Dec-1897,48.14
18-Dec-1897,48.84
20-Dec-1897,48.45
21-Dec-1897,48.25
22-Dec-1897,48.54
23-Dec-1897,48.84
24-Dec-1897,49.39
27-Dec-1897,49.29
28-Dec-1897,49.34
29-Dec-1897,49.33
30-Dec-1897,49.21
31-Dec-1897,49.41
03-Jan-1898,49.31
04-Jan-1898,48.91
05-Jan-1898,49.53
06-Jan-1898,50.18
07-Jan-1898,50.67
08-Jan-1898,50.62
10-Jan-1898,50.53
11-Jan-1898,50.33
12-Jan-1898,50.19
13-Jan-1898,49.85
14-Jan-1898,49.63
15-Jan-1898,49.15
17-Jan-1898,49.36
18-Jan-1898,48.81
19-Jan-1898,49.28
20-Jan-1898,49.06
21-Jan-1898,48.92
22-Jan-1898,48.88
24-Jan-1898,48
25-Jan-1898,48.66
26-Jan-1898,49.53
27-Jan-1898,49.78
28-Jan-1898,49.32
29-Jan-1898,49.56
31-Jan-1898,50.01
01-Feb-1898,49.76
02-Feb-1898,49.54
03-Feb-1898,49.54
04-Feb-1898,49.82
05-Feb-1898,50.23
07-Feb-1898,50.11
08-Feb-1898,49.62
09-Feb-1898,49.86
10-Feb-1898,50.16
11-Feb-1898,50.14
14-Feb-1898,49.49
15-Feb-1898,50.04
16-Feb-1898,48.97
17-Feb-1898,49.2
18-Feb-1898,48.59
19-Feb-1898,47.79
21-Feb-1898,47.11
23-Feb-1898,46.16
24-Feb-1898,44.67
25-Feb-1898,45.31
26-Feb-1898,45.17
28-Feb-1898,46.17
01-Mar-1898,47.47
02-Mar-1898,46.58
03-Mar-1898,46.55
04-Mar-1898,46.16
05-Mar-1898,45.73
07-Mar-1898,44.86
08-Mar-1898,45.3
09-Mar-1898,45.51
10-Mar-1898,45.38
11-Mar-1898,44.44
12-Mar-1898,43.29
14-Mar-1898,44.73
15-Mar-1898,44.41
16-Mar-1898,45.53
17-Mar-1898,44.55
18-Mar-1898,44.86
19-Mar-1898,44.84
21-Mar-1898,44.5
22-Mar-1898,43.45
23-Mar-1898,43.22
24-Mar-1898,42.73
25-Mar-1898,42
26-Mar-1898,42.95
28-Mar-1898,45.34
29-Mar-1898,44.49
30-Mar-1898,46.15
31-Mar-1898,45.42
01-Apr-1898,44.14
02-Apr-1898,44.6
04-Apr-1898,45.58
05-Apr-1898,45.06
06-Apr-1898,46.02
07-Apr-1898,45.98
08-Apr-1898,45.48
09-Apr-1898,45.54
11-Apr-1898,45.95
12-Apr-1898,46.32
13-Apr-1898,45.19
14-Apr-1898,46.06
15-Apr-1898,45.37
16-Apr-1898,44.53
18-Apr-1898,44.92
19-Apr-1898,44.48
20-Apr-1898,44.56
21-Apr-1898,43.27
22-Apr-1898,43.87
23-Apr-1898,44.55
25-Apr-1898,44.02
26-Apr-1898,44.36
27-Apr-1898,44.4
28-Apr-1898,45.01
29-Apr-1898,45.75
30-Apr-1898,46
02-May-1898,48.6
03-May-1898,48.3
05-May-1898,49.43
06-May-1898,49.16
07-May-1898,50.4
09-May-1898,51.05
10-May-1898,50.46
11-May-1898,51.63
12-May-1898,51.09
13-May-1898,50.82
14-May-1898,50.68
16-May-1898,50.33
17-May-1898,51.26
18-May-1898,50.55
19-May-1898,51.04
20-May-1898,50.74
21-May-1898,51.4
23-May-1898,51.73
24-May-1898,52.29
25-May-1898,51.87
26-May-1898,51.9
27-May-1898,52.08
28-May-1898,52.14
31-May-1898,52.74
01-Jun-1898,52.87
02-Jun-1898,53.36
03-Jun-1898,52.77
04-Jun-1898,53.13
06-Jun-1898,53.33
07-Jun-1898,53.3
08-Jun-1898,53.15
09-Jun-1898,53.12
10-Jun-1898,53.71
11-Jun-1898,53.26
13-Jun-1898,52.61
14-Jun-1898,52.2
15-Jun-1898,50.87
16-Jun-1898,51.77
17-Jun-1898,52.13
18-Jun-1898,51.53
20-Jun-1898,51.9
21-Jun-1898,51.73
22-Jun-1898,51.38
23-Jun-1898,51.74
24-Jun-1898,52.01
25-Jun-1898,52.36
27-Jun-1898,52.66
28-Jun-1898,52.44
29-Jun-1898,52.79
30-Jun-1898,52.62
01-Jul-1898,53
05-Jul-1898,52.99
06-Jul-1898,52.78
07-Jul-1898,53.09
08-Jul-1898,53.25
09-Jul-1898,53.48
11-Jul-1898,53.35
12-Jul-1898,53.16
13-Jul-1898,52.61
14-Jul-1898,53.15
15-Jul-1898,52.53
16-Jul-1898,52.37
18-Jul-1898,52.27
19-Jul-1898,52.32
20-Jul-1898,52.64
21-Jul-1898,53.13
22-Jul-1898,53.01
23-Jul-1898,53.21
25-Jul-1898,53.67
26-Jul-1898,54.17
27-Jul-1898,53.78
28-Jul-1898,53.85
29-Jul-1898,54.02
30-Jul-1898,54.2
01-Aug-1898,54.6
02-Aug-1898,55.26
03-Aug-1898,55.46
04-Aug-1898,55.26
05-Aug-1898,55.85
06-Aug-1898,55.93
08-Aug-1898,56.31
09-Aug-1898,56.3
10-Aug-1898,56.61
11-Aug-1898,56.55
12-Aug-1898,56.21
13-Aug-1898,56.83
15-Aug-1898,57.5
16-Aug-1898,58.45
17-Aug-1898,58.89
18-Aug-1898,58.08
19-Aug-1898,59.09
22-Aug-1898,59.39
23-Aug-1898,59.63
24-Aug-1898,59.72
25-Aug-1898,60.52
26-Aug-1898,60.97
27-Aug-1898,60.68
29-Aug-1898,59.57
30-Aug-1898,59.92
31-Aug-1898,60.35
01-Sep-1898,60.5
02-Sep-1898,60.38
06-Sep-1898,60.16
07-Sep-1898,58.92
08-Sep-1898,58.54
09-Sep-1898,57.77
10-Sep-1898,58.38
12-Sep-1898,58.08
13-Sep-1898,57.55
14-Sep-1898,57.42
15-Sep-1898,58.38
16-Sep-1898,58.04
17-Sep-1898,58.16
19-Sep-1898,57.61
20-Sep-1898,57.23
21-Sep-1898,58.33
22-Sep-1898,57.73
23-Sep-1898,57.63
24-Sep-1898,57.53
26-Sep-1898,56.55
27-Sep-1898,55.22
28-Sep-1898,54.52
29-Sep-1898,54.88
30-Sep-1898,53.44
01-Oct-1898,52.52
03-Oct-1898,53.62
04-Oct-1898,53.8
05-Oct-1898,53.76
06-Oct-1898,53.36
07-Oct-1898,53.08
08-Oct-1898,53.27
10-Oct-1898,52.51
11-Oct-1898,51.85
12-Oct-1898,51.81
13-Oct-1898,52.87
14-Oct-1898,52.28
15-Oct-1898,51.9
17-Oct-1898,52.18
18-Oct-1898,51.76
19-Oct-1898,51.56
20-Oct-1898,51.8
21-Oct-1898,52.21
22-Oct-1898,53.01
24-Oct-1898,52.85
25-Oct-1898,53.64
26-Oct-1898,54.23
27-Oct-1898,54.24
28-Oct-1898,54.89
29-Oct-1898,54.75
31-Oct-1898,55.43
01-Nov-1898,54.94
02-Nov-1898,54.51
03-Nov-1898,54.95
04-Nov-1898,54.75
05-Nov-1898,54.93
07-Nov-1898,55.57
09-Nov-1898,55.3
10-Nov-1898,56.02
11-Nov-1898,56.4
12-Nov-1898,57.14
14-Nov-1898,57.08
15-Nov-1898,56.9
16-Nov-1898,56.77
17-Nov-1898,56.79
18-Nov-1898,56.58
19-Nov-1898,56.82
21-Nov-1898,56.75
22-Nov-1898,56.97
23-Nov-1898,56.71
25-Nov-1898,56.27
26-Nov-1898,56.5
28-Nov-1898,56.79
29-Nov-1898,56.89
30-Nov-1898,57.2
01-Dec-1898,58.16
02-Dec-1898,58.14
03-Dec-1898,58.45
05-Dec-1898,58.3
06-Dec-1898,58.3
07-Dec-1898,58.52
08-Dec-1898,59.04
09-Dec-1898,59.75
10-Dec-1898,60.11
12-Dec-1898,60.28
13-Dec-1898,59.53
14-Dec-1898,59.38
15-Dec-1898,58.97
16-Dec-1898,58.81
17-Dec-1898,58.74
19-Dec-1898,58.78
20-Dec-1898,59.11
21-Dec-1898,59.19
22-Dec-1898,59.43
23-Dec-1898,60.09
27-Dec-1898,60.42
28-Dec-1898,59
29-Dec-1898,60.16
30-Dec-1898,60.52
03-Jan-1899,60.41
04-Jan-1899,60.69
05-Jan-1899,60.91
06-Jan-1899,60.86
07-Jan-1899,61.35
09-Jan-1899,61.98
10-Jan-1899,61.45
11-Jan-1899,61.31
12-Jan-1899,61.23
13-Jan-1899,61.71
14-Jan-1899,61.43
16-Jan-1899,61.28
17-Jan-1899,61.41
18-Jan-1899,61.93
19-Jan-1899,62.3
20-Jan-1899,62.4
21-Jan-1899,62.18
23-Jan-1899,62.37
24-Jan-1899,61.8
25-Jan-1899,63.05
26-Jan-1899,63.83
27-Jan-1899,64.64
28-Jan-1899,64.87
30-Jan-1899,65.02
31-Jan-1899,64.35
01-Feb-1899,64.44
02-Feb-1899,63.93
03-Feb-1899,63.61
04-Feb-1899,63.39
06-Feb-1899,63.05
07-Feb-1899,61.95
08-Feb-1899,62.23
09-Feb-1899,62.1
10-Feb-1899,62.11
14-Feb-1899,62.55
15-Feb-1899,62.5
16-Feb-1899,62.7
17-Feb-1899,63.13
18-Feb-1899,64.76
20-Feb-1899,66.76
21-Feb-1899,66.89
23-Feb-1899,67.32
24-Feb-1899,67.35
25-Feb-1899,67.52
27-Feb-1899,66.98
28-Feb-1899,66.78
01-Mar-1899,66.64
02-Mar-1899,65.9
03-Mar-1899,67.02
04-Mar-1899,66.73
06-Mar-1899,65.95
07-Mar-1899,66.4
08-Mar-1899,67.29
09-Mar-1899,67.66
10-Mar-1899,68.14
11-Mar-1899,68.16
13-Mar-1899,68.89
14-Mar-1899,68.98
15-Mar-1899,68.9
16-Mar-1899,70.71
17-Mar-1899,71.26
18-Mar-1899,72.02
20-Mar-1899,71.19
21-Mar-1899,71.28
22-Mar-1899,71.83
23-Mar-1899,71.56
24-Mar-1899,71.98
25-Mar-1899,72.4
27-Mar-1899,73.73
28-Mar-1899,74.7
29-Mar-1899,74.17
30-Mar-1899,74.33
01-Apr-1899,75.15
03-Apr-1899,76.02
04-Apr-1899,76.04
05-Apr-1899,75.87
06-Apr-1899,74.17
07-Apr-1899,73.08
08-Apr-1899,73.14
10-Apr-1899,72.6
11-Apr-1899,74.49
12-Apr-1899,75.1
13-Apr-1899,75.33
14-Apr-1899,76.04
15-Apr-1899,76.3
17-Apr-1899,75.96
18-Apr-1899,76.36
19-Apr-1899,76.29
20-Apr-1899,76.05
21-Apr-1899,76.71
22-Apr-1899,77.01
24-Apr-1899,76.53
25-Apr-1899,77.28
26-Apr-1899,77.14
27-Apr-1899,77.03
28-Apr-1899,77.1
29-Apr-1899,76.71
01-May-1899,74.59
02-May-1899,76.04
03-May-1899,76
04-May-1899,75.39
05-May-1899,74.48
06-May-1899,73.83
08-May-1899,72.18
09-May-1899,69.98
10-May-1899,72.47
11-May-1899,71.88
12-May-1899,72.18
13-May-1899,69.36
15-May-1899,69.77
16-May-1899,70.96
17-May-1899,72.75
18-May-1899,71.84
19-May-1899,71.81
20-May-1899,71.77
22-May-1899,71.71
23-May-1899,71.01
24-May-1899,70.27
25-May-1899,70.76
26-May-1899,70.29
27-May-1899,69.51
31-May-1899,67.51
01-Jun-1899,68.4
02-Jun-1899,70.11
03-Jun-1899,70.13
05-Jun-1899,69.73
06-Jun-1899,70.09
07-Jun-1899,70.71
08-Jun-1899,71.03
09-Jun-1899,72.29
10-Jun-1899,72.42
12-Jun-1899,73.08
13-Jun-1899,71.88
14-Jun-1899,71.92
15-Jun-1899,71.71
16-Jun-1899,71.62
17-Jun-1899,71.3
19-Jun-1899,70.43
20-Jun-1899,70.3
21-Jun-1899,69.39
22-Jun-1899,68.84
23-Jun-1899,69.82
24-Jun-1899,69.96
26-Jun-1899,69.85
27-Jun-1899,70.44
28-Jun-1899,70.54
29-Jun-1899,70.18
30-Jun-1899,70.38
01-Jul-1899,70.67
05-Jul-1899,71.48
06-Jul-1899,71.92
07-Jul-1899,72.15
08-Jul-1899,71.69
10-Jul-1899,70.55
11-Jul-1899,71.35
12-Jul-1899,71.55
13-Jul-1899,71.67
14-Jul-1899,71.02
15-Jul-1899,71.14
17-Jul-1899,70.9
18-Jul-1899,71.37
19-Jul-1899,71.07
20-Jul-1899,71.57
21-Jul-1899,72.08
22-Jul-1899,71.69
24-Jul-1899,71.75
25-Jul-1899,72.19
26-Jul-1899,71.99
27-Jul-1899,72.48
28-Jul-1899,72.95
29-Jul-1899,73
31-Jul-1899,73.73
01-Aug-1899,73.89
02-Aug-1899,74.29
03-Aug-1899,74.61
04-Aug-1899,74.68
05-Aug-1899,74.08
07-Aug-1899,73.68
08-Aug-1899,74.23
09-Aug-1899,74.59
10-Aug-1899,75.37
11-Aug-1899,75.19
12-Aug-1899,75.79
14-Aug-1899,76.23
15-Aug-1899,75.63
16-Aug-1899,75.15
17-Aug-1899,75.62
18-Aug-1899,75.64
19-Aug-1899,76.06
21-Aug-1899,75.73
22-Aug-1899,75.1
23-Aug-1899,76
24-Aug-1899,75.61
25-Aug-1899,75.59
26-Aug-1899,75.61
28-Aug-1899,75.64
29-Aug-1899,75.26
30-Aug-1899,76.04
31-Aug-1899,75.66
01-Sep-1899,75.57
02-Sep-1899,75.76
05-Sep-1899,77.61
06-Sep-1899,76.97
07-Sep-1899,76.61
08-Sep-1899,76.56
09-Sep-1899,77.01
11-Sep-1899,75.59
12-Sep-1899,74.68
13-Sep-1899,76.11
14-Sep-1899,75.65
15-Sep-1899,74.55
16-Sep-1899,73.54
18-Sep-1899,72.39
19-Sep-1899,73.1
20-Sep-1899,72.55
21-Sep-1899,73.1
22-Sep-1899,74.22
23-Sep-1899,73.86
25-Sep-1899,72.76
26-Sep-1899,72.4
27-Sep-1899,72.64
28-Sep-1899,72.87
02-Oct-1899,70.95
03-Oct-1899,70.97
04-Oct-1899,71.73
05-Oct-1899,72.03
06-Oct-1899,72.3
07-Oct-1899,72.68
09-Oct-1899,72.67
10-Oct-1899,73.47
11-Oct-1899,73
12-Oct-1899,72.45
13-Oct-1899,71.81
14-Oct-1899,71.85
16-Oct-1899,72.47
17-Oct-1899,72.22
18-Oct-1899,72.93
19-Oct-1899,72.86
20-Oct-1899,73.11
21-Oct-1899,73.39
23-Oct-1899,74.61
24-Oct-1899,74.31
25-Oct-1899,74.41
26-Oct-1899,74.52
27-Oct-1899,74.42
28-Oct-1899,74.83
30-Oct-1899,74.37
31-Oct-1899,74.97
01-Nov-1899,75.17
02-Nov-1899,75.72
03-Nov-1899,75.34
04-Nov-1899,74.93
06-Nov-1899,75.13
08-Nov-1899,75.13
09-Nov-1899,74.38
10-Nov-1899,73.67
11-Nov-1899,73.06
13-Nov-1899,74.08
14-Nov-1899,74.16
15-Nov-1899,74.67
16-Nov-1899,75.48
17-Nov-1899,75.8
18-Nov-1899,75.93
20-Nov-1899,75.63
21-Nov-1899,75.05
22-Nov-1899,75.2
23-Nov-1899,75.5
24-Nov-1899,75.8
27-Nov-1899,75.69
28-Nov-1899,75.48
29-Nov-1899,75.55
01-Dec-1899,75.47
02-Dec-1899,75.68
04-Dec-1899,74.26
05-Dec-1899,73.57
06-Dec-1899,73.53
07-Dec-1899,73.03
08-Dec-1899,70.27
09-Dec-1899,69.26
11-Dec-1899,67.43
12-Dec-1899,67.54
13-Dec-1899,64.03
14-Dec-1899,65.26
15-Dec-1899,66.21
16-Dec-1899,63.84
18-Dec-1899,58.27
19-Dec-1899,61.02
20-Dec-1899,61.19
21-Dec-1899,59.97
22-Dec-1899,58.69
23-Dec-1899,60.57
26-Dec-1899,62
27-Dec-1899,64.47
28-Dec-1899,64.39
29-Dec-1899,65.73
30-Dec-1899,66.08
02-Jan-1900,68.13
03-Jan-1900,66.61
04-Jan-1900,67.15
05-Jan-1900,66.71
06-Jan-1900,66.02
08-Jan-1900,66.41
09-Jan-1900,64.99
10-Jan-1900,64.14
11-Jan-1900,63.27
12-Jan-1900,64.93
13-Jan-1900,64.8
15-Jan-1900,64.22
16-Jan-1900,64.29
17-Jan-1900,64.56
18-Jan-1900,64.28
19-Jan-1900,65.29
20-Jan-1900,64.83
22-Jan-1900,65.37
23-Jan-1900,64.38
24-Jan-1900,64.72
25-Jan-1900,65.05
26-Jan-1900,64.23
27-Jan-1900,64.27
29-Jan-1900,64.45
30-Jan-1900,66.06
31-Jan-1900,66.13
01-Feb-1900,67.34
02-Feb-1900,67.86
03-Feb-1900,67.88
05-Feb-1900,68.36
06-Feb-1900,68.03
07-Feb-1900,67.94
08-Feb-1900,67.46
09-Feb-1900,66.86
10-Feb-1900,66.66
13-Feb-1900,67.39
14-Feb-1900,66.9
15-Feb-1900,67.08
16-Feb-1900,66.4
17-Feb-1900,65.81
19-Feb-1900,66.25
20-Feb-1900,66.16
21-Feb-1900,65.59
23-Feb-1900,64.52
24-Feb-1900,64.12
26-Feb-1900,63.56
27-Feb-1900,63.35
28-Feb-1900,63.96
01-Mar-1900,63.59
02-Mar-1900,61.95
03-Mar-1900,62.76
