t,S
05-Feb-1971,100
08-Feb-1971,100.84
09-Feb-1971,100.76
10-Feb-1971,100.69
11-Feb-1971,101.45
12-Feb-1971,102.05
16-Feb-1971,102.19
17-Feb-1971,101.74
18-Feb-1971,101.42
19-Feb-1971,100.7
22-Feb-1971,99.68
23-Feb-1971,99.72
24-Feb-1971,100.64
25-Feb-1971,101.23
26-Feb-1971,101.34
01-Mar-1971,101.78
02-Mar-1971,101.84
03-Mar-1971,102.07
04-Mar-1971,102.78
05-Mar-1971,103
08-Mar-1971,104.23
09-Mar-1971,104.41
10-Mar-1971,104.14
11-Mar-1971,104.26
12-Mar-1971,104.5
15-Mar-1971,105.13
16-Mar-1971,105.56
17-Mar-1971,105.5
18-Mar-1971,105.88
19-Mar-1971,105.77
22-Mar-1971,105.37
23-Mar-1971,105.11
24-Mar-1971,104.7
25-Mar-1971,104.6
26-Mar-1971,105.07
29-Mar-1971,105.2
30-Mar-1971,105.44
31-Mar-1971,105.97
01-Apr-1971,106.34
02-Apr-1971,106.86
05-Apr-1971,107.17
06-Apr-1971,107.56
07-Apr-1971,108.06
08-Apr-1971,108.38
12-Apr-1971,108.87
13-Apr-1971,108.85
14-Apr-1971,109.08
15-Apr-1971,109.69
16-Apr-1971,109.96
19-Apr-1971,110.16
20-Apr-1971,109.53
21-Apr-1971,109.52
22-Apr-1971,109.99
23-Apr-1971,110.69
26-Apr-1971,111.13
27-Apr-1971,111.69
28-Apr-1971,112.37
29-Apr-1971,112.46
30-Apr-1971,112.3
03-May-1971,111.35
04-May-1971,111.77
05-May-1971,111.68
06-May-1971,111.06
07-May-1971,110.66
10-May-1971,110.15
11-May-1971,110.33
12-May-1971,110.37
13-May-1971,110.55
14-May-1971,110.74
17-May-1971,109.15
18-May-1971,108.4
19-May-1971,108.33
20-May-1971,108.72
21-May-1971,108.85
24-May-1971,108.42
25-May-1971,107.5
26-May-1971,107.53
27-May-1971,107.6
28-May-1971,108.25
01-Jun-1971,108.87
02-Jun-1971,109.56
03-Jun-1971,110.22
04-Jun-1971,110.66
07-Jun-1971,110.76
08-Jun-1971,110.02
09-Jun-1971,109.79
10-Jun-1971,110.06
11-Jun-1971,110.2
14-Jun-1971,109.57
15-Jun-1971,109.36
16-Jun-1971,109.44
17-Jun-1971,109.44
18-Jun-1971,108.16
21-Jun-1971,106.5
22-Jun-1971,105.49
23-Jun-1971,105.99
24-Jun-1971,106.37
25-Jun-1971,106.56
28-Jun-1971,106.45
29-Jun-1971,107.22
30-Jun-1971,107.8
01-Jul-1971,108.47
02-Jul-1971,108.77
06-Jul-1971,109.23
07-Jul-1971,110.01
08-Jul-1971,110.42
09-Jul-1971,110.91
12-Jul-1971,111.24
13-Jul-1971,110.76
14-Jul-1971,110.34
15-Jul-1971,110.72
16-Jul-1971,109.98
19-Jul-1971,109.37
20-Jul-1971,109.79
21-Jul-1971,109.74
22-Jul-1971,109.54
23-Jul-1971,109.63
26-Jul-1971,109.35
27-Jul-1971,108.57
28-Jul-1971,107.45
29-Jul-1971,105.81
30-Jul-1971,105.27
02-Aug-1971,105.59
03-Aug-1971,104.41
04-Aug-1971,103.26
05-Aug-1971,103.11
06-Aug-1971,103.78
09-Aug-1971,103.18
10-Aug-1971,103.04
11-Aug-1971,104.08
12-Aug-1971,105.21
13-Aug-1971,105.44
16-Aug-1971,107.86
17-Aug-1971,108.93
18-Aug-1971,108.39
19-Aug-1971,108.01
20-Aug-1971,107.89
23-Aug-1971,108.26
24-Aug-1971,108.6
25-Aug-1971,108.85
26-Aug-1971,108.97
27-Aug-1971,109.3
30-Aug-1971,108.71
31-Aug-1971,108.42
01-Sep-1971,108.65
02-Sep-1971,108.96
03-Sep-1971,109.98
07-Sep-1971,110.53
08-Sep-1971,110.58
09-Sep-1971,110.55
10-Sep-1971,110.42
13-Sep-1971,110.22
14-Sep-1971,109.77
15-Sep-1971,109.79
16-Sep-1971,109.78
17-Sep-1971,110.1
20-Sep-1971,109.99
21-Sep-1971,109.82
22-Sep-1971,108.99
23-Sep-1971,108.8
24-Sep-1971,108.88
27-Sep-1971,108.18
28-Sep-1971,108.38
29-Sep-1971,108.6
30-Sep-1971,109.03
01-Oct-1971,109.58
04-Oct-1971,109.96
05-Oct-1971,109.99
06-Oct-1971,110.68
07-Oct-1971,110.98
08-Oct-1971,110.74
11-Oct-1971,110.71
12-Oct-1971,110.91
13-Oct-1971,110.69
14-Oct-1971,109.87
15-Oct-1971,109.6
18-Oct-1971,109.06
19-Oct-1971,107.99
20-Oct-1971,106.58
21-Oct-1971,106.61
22-Oct-1971,106.8
25-Oct-1971,106.29
26-Oct-1971,105.69
27-Oct-1971,104.28
28-Oct-1971,104.5
29-Oct-1971,105.1
01-Nov-1971,103.69
02-Nov-1971,103.54
03-Nov-1971,105.01
04-Nov-1971,105.56
05-Nov-1971,105.46
08-Nov-1971,105.43
09-Nov-1971,105.72
10-Nov-1971,104.86
11-Nov-1971,103.74
12-Nov-1971,103.91
15-Nov-1971,103.44
16-Nov-1971,103.71
17-Nov-1971,103.64
18-Nov-1971,103.44
19-Nov-1971,102.95
22-Nov-1971,101.79
23-Nov-1971,100.31
24-Nov-1971,100.4
26-Nov-1971,101.64
29-Nov-1971,103.08
30-Nov-1971,103.97
01-Dec-1971,105
02-Dec-1971,106.15
03-Dec-1971,107.26
06-Dec-1971,106.92
07-Dec-1971,107.26
08-Dec-1971,107.71
09-Dec-1971,107.97
10-Dec-1971,108.81
13-Dec-1971,109.16
14-Dec-1971,109.07
15-Dec-1971,109.45
16-Dec-1971,110.01
17-Dec-1971,110.52
20-Dec-1971,111.5
21-Dec-1971,111.73
22-Dec-1971,111.97
23-Dec-1971,111.94
27-Dec-1971,111.7
28-Dec-1971,111.93
29-Dec-1971,112.57
30-Dec-1971,112.97
31-Dec-1971,114.12
03-Jan-1972,113.65
04-Jan-1972,113.93
05-Jan-1972,114.83
06-Jan-1972,115.72
07-Jan-1972,116.05
10-Jan-1972,116.1
11-Jan-1972,116.64
12-Jan-1972,116.9
13-Jan-1972,116.42
14-Jan-1972,116.74
17-Jan-1972,116.93
18-Jan-1972,117.66
19-Jan-1972,117.45
20-Jan-1972,117.32
21-Jan-1972,117.21
24-Jan-1972,116.49
25-Jan-1972,116.3
26-Jan-1972,116.39
27-Jan-1972,117.37
28-Jan-1972,118.44
31-Jan-1972,118.87
01-Feb-1972,119.58
02-Feb-1972,120.47
03-Feb-1972,120.66
04-Feb-1972,121.24
07-Feb-1972,121.14
08-Feb-1972,121.35
09-Feb-1972,122.16
10-Feb-1972,122.71
11-Feb-1972,122.86
14-Feb-1972,122.26
15-Feb-1972,122.61
16-Feb-1972,123.35
17-Feb-1972,123.44
18-Feb-1972,123.4
22-Feb-1972,123.3
23-Feb-1972,123.61
24-Feb-1972,124
25-Feb-1972,124.83
28-Feb-1972,124.94
29-Feb-1972,125.38
01-Mar-1972,126.29
02-Mar-1972,126.58
03-Mar-1972,127.19
06-Mar-1972,127.88
07-Mar-1972,127.83
08-Mar-1972,128.4
09-Mar-1972,128.85
10-Mar-1972,128.55
13-Mar-1972,127.34
14-Mar-1972,127.73
15-Mar-1972,128.14
16-Mar-1972,127.77
17-Mar-1972,128.01
20-Mar-1972,127.53
21-Mar-1972,125.73
22-Mar-1972,126.36
23-Mar-1972,127.38
24-Mar-1972,127.55
27-Mar-1972,127.56
28-Mar-1972,127.72
29-Mar-1972,127.53
30-Mar-1972,128.14
03-Apr-1972,128.06
04-Apr-1972,128.78
05-Apr-1972,130
06-Apr-1972,130.92
07-Apr-1972,131.8
10-Apr-1972,131.76
11-Apr-1972,132.47
12-Apr-1972,133.17
13-Apr-1972,133.06
14-Apr-1972,133.88
17-Apr-1972,133.74
18-Apr-1972,134.1
19-Apr-1972,132.68
20-Apr-1972,132.86
21-Apr-1972,133.01
24-Apr-1972,131.9
25-Apr-1972,130.84
26-Apr-1972,130.92
27-Apr-1972,131.01
28-Apr-1972,131.33
01-May-1972,130.16
02-May-1972,129.34
03-May-1972,128.77
04-May-1972,128.92
05-May-1972,129.43
08-May-1972,128.62
09-May-1972,125.78
10-May-1972,126.77
11-May-1972,127.95
12-May-1972,129.44
15-May-1972,130.34
16-May-1972,130.36
17-May-1972,129.76
18-May-1972,130.82
19-May-1972,132.16
22-May-1972,132.38
23-May-1972,132.72
24-May-1972,133.47
25-May-1972,133.8
26-May-1972,133.95
30-May-1972,133.45
31-May-1972,132.53
01-Jun-1972,133.13
02-Jun-1972,133.52
05-Jun-1972,132.74
06-Jun-1972,132
07-Jun-1972,131
08-Jun-1972,131.07
09-Jun-1972,130.57
12-Jun-1972,130.38
13-Jun-1972,130.78
14-Jun-1972,131.45
15-Jun-1972,131.29
16-Jun-1972,131.28
19-Jun-1972,130.76
20-Jun-1972,131.07
21-Jun-1972,131.38
22-Jun-1972,130.79
23-Jun-1972,130.22
26-Jun-1972,129.31
27-Jun-1972,129.79
28-Jun-1972,129.58
29-Jun-1972,129.35
30-Jun-1972,130.08
03-Jul-1972,130.59
05-Jul-1972,131.28
06-Jul-1972,131.86
07-Jul-1972,131.5
10-Jul-1972,130.85
11-Jul-1972,130.47
12-Jul-1972,130.11
13-Jul-1972,129.03
14-Jul-1972,129.38
17-Jul-1972,128.4
18-Jul-1972,127.54
19-Jul-1972,127.77
20-Jul-1972,127.09
21-Jul-1972,127.63
24-Jul-1972,128.77
25-Jul-1972,128.47
26-Jul-1972,128.65
27-Jul-1972,128.36
28-Jul-1972,128.15
31-Jul-1972,127.75
01-Aug-1972,128.45
02-Aug-1972,129.39
03-Aug-1972,130.31
04-Aug-1972,130.94
07-Aug-1972,130.97
08-Aug-1972,130.61
09-Aug-1972,130.75
10-Aug-1972,130.84
11-Aug-1972,131.68
14-Aug-1972,131.7
15-Aug-1972,131.48
16-Aug-1972,131.46
17-Aug-1972,130.89
18-Aug-1972,131.43
21-Aug-1972,131.29
22-Aug-1972,131.29
23-Aug-1972,131.1
24-Aug-1972,130.4
25-Aug-1972,130.31
28-Aug-1972,129.77
29-Aug-1972,129.44
30-Aug-1972,129.78
31-Aug-1972,129.95
01-Sep-1972,130.7
05-Sep-1972,130.33
06-Sep-1972,129.63
07-Sep-1972,129.21
08-Sep-1972,129.13
11-Sep-1972,128.26
12-Sep-1972,127.18
13-Sep-1972,127.51
14-Sep-1972,127.58
15-Sep-1972,127.67
18-Sep-1972,127.61
19-Sep-1972,127.42
20-Sep-1972,127.51
21-Sep-1972,127.3
22-Sep-1972,127.46
25-Sep-1972,126.82
26-Sep-1972,127.07
27-Sep-1972,128.55
28-Sep-1972,129.13
29-Sep-1972,129.61
02-Oct-1972,129.3
03-Oct-1972,129.48
04-Oct-1972,129.29
05-Oct-1972,128.01
06-Oct-1972,128.13
09-Oct-1972,128.51
10-Oct-1972,129.02
11-Oct-1972,128.57
12-Oct-1972,127.87
13-Oct-1972,127.19
16-Oct-1972,125.87
17-Oct-1972,126.43
18-Oct-1972,127.05
19-Oct-1972,126.91
20-Oct-1972,128
23-Oct-1972,128.66
24-Oct-1972,128.91
25-Oct-1972,128.89
26-Oct-1972,129.37
27-Oct-1972,129.53
30-Oct-1972,129.46
31-Oct-1972,130.24
01-Nov-1972,131.59
02-Nov-1972,132.12
03-Nov-1972,133.34
06-Nov-1972,133.58
08-Nov-1972,133.06
09-Nov-1972,132.82
10-Nov-1972,133.12
13-Nov-1972,132.77
14-Nov-1972,132.9
15-Nov-1972,132.45
16-Nov-1972,132.62
17-Nov-1972,132.33
20-Nov-1972,132.12
21-Nov-1972,132.19
22-Nov-1972,132.49
24-Nov-1972,133.02
27-Nov-1972,132.57
28-Nov-1972,132.71
29-Nov-1972,132.73
30-Nov-1972,132.96
01-Dec-1972,133.94
04-Dec-1972,134.14
05-Dec-1972,134.28
06-Dec-1972,134.68
07-Dec-1972,135.06
08-Dec-1972,135.15
11-Dec-1972,134.83
12-Dec-1972,134.27
13-Dec-1972,133.66
14-Dec-1972,133.33
15-Dec-1972,133.53
18-Dec-1972,132.54
19-Dec-1972,132.39
20-Dec-1972,131.93
21-Dec-1972,131.08
22-Dec-1972,131.28
26-Dec-1972,131.18
27-Dec-1972,131.93
29-Dec-1972,133.73
02-Jan-1973,134.63
03-Jan-1973,135.38
04-Jan-1973,135.44
05-Jan-1973,135.91
08-Jan-1973,136.02
09-Jan-1973,135.99
10-Jan-1973,136.06
11-Jan-1973,136.84
12-Jan-1973,136.01
15-Jan-1973,134.6
16-Jan-1973,134.03
17-Jan-1973,134.07
18-Jan-1973,134.34
19-Jan-1973,133.87
22-Jan-1973,133.15
23-Jan-1973,132.44
24-Jan-1973,130.49
26-Jan-1973,129.76
29-Jan-1973,128.46
30-Jan-1973,128.22
31-Jan-1973,128.4
01-Feb-1973,126.94
02-Feb-1973,126.48
05-Feb-1973,126
06-Feb-1973,126.27
07-Feb-1973,124.99
08-Feb-1973,123.97
09-Feb-1973,125.86
12-Feb-1973,126.88
13-Feb-1973,127.19
14-Feb-1973,125.42
15-Feb-1973,124.43
16-Feb-1973,124.55
20-Feb-1973,125.01
21-Feb-1973,123.95
22-Feb-1973,123.68
23-Feb-1973,122.34
26-Feb-1973,121.27
27-Feb-1973,119.8
28-Feb-1973,120.41
01-Mar-1973,119.53
02-Mar-1973,120.11
05-Mar-1973,120.55
06-Mar-1973,121.91
07-Mar-1973,122.28
08-Mar-1973,122.11
09-Mar-1973,121.99
12-Mar-1973,121.86
13-Mar-1973,122.09
14-Mar-1973,122.1
15-Mar-1973,121.6
16-Mar-1973,121.22
19-Mar-1973,119.94
20-Mar-1973,119.26
21-Mar-1973,117.89
22-Mar-1973,115.69
23-Mar-1973,115.47
26-Mar-1973,115.54
27-Mar-1973,116.89
28-Mar-1973,117.14
29-Mar-1973,118.19
30-Mar-1973,117.46
02-Apr-1973,115.79
03-Apr-1973,114.47
04-Apr-1973,112.89
05-Apr-1973,112.02
06-Apr-1973,113.27
09-Apr-1973,114.01
10-Apr-1973,114.81
11-Apr-1973,115.29
12-Apr-1973,115.59
13-Apr-1973,115.22
16-Apr-1973,114.55
17-Apr-1973,113.64
18-Apr-1973,113.71
19-Apr-1973,114.15
23-Apr-1973,113.02
24-Apr-1973,111.23
25-Apr-1973,109.37
26-Apr-1973,109.72
27-Apr-1973,108.4
30-Apr-1973,107.85
01-May-1973,107.96
02-May-1973,109.05
03-May-1973,109.81
04-May-1973,110.89
07-May-1973,110.48
08-May-1973,110.67
09-May-1973,110.54
10-May-1973,110.32
11-May-1973,109.1
14-May-1973,106.46
15-May-1973,106.14
16-May-1973,106.1
17-May-1973,105.19
18-May-1973,102.89
21-May-1973,100.76
22-May-1973,101.59
23-May-1973,102.09
24-May-1973,104.27
25-May-1973,105.17
29-May-1973,104.85
30-May-1973,103.19
31-May-1973,102.64
01-Jun-1973,102.3
04-Jun-1973,100.77
05-Jun-1973,101.71
06-Jun-1973,101.7
07-Jun-1973,102.57
08-Jun-1973,103.72
11-Jun-1973,103.04
12-Jun-1973,104.79
13-Jun-1973,104.33
14-Jun-1973,103.56
15-Jun-1973,102.26
18-Jun-1973,100.77
19-Jun-1973,100.96
20-Jun-1973,101.19
21-Jun-1973,100.4
22-Jun-1973,100.99
25-Jun-1973,99.43
26-Jun-1973,99.96
27-Jun-1973,100.22
28-Jun-1973,101.16
29-Jun-1973,100.98
02-Jul-1973,100.15
03-Jul-1973,99.45
05-Jul-1973,99.39
06-Jul-1973,99.48
09-Jul-1973,100.01
10-Jul-1973,101.18
11-Jul-1973,102.69
12-Jul-1973,103.17
13-Jul-1973,103.03
16-Jul-1973,103.97
17-Jul-1973,104.64
18-Jul-1973,105.77
19-Jul-1973,106.52
20-Jul-1973,107.68
23-Jul-1973,107.75
24-Jul-1973,108.29
25-Jul-1973,109.19
26-Jul-1973,109.17
27-Jul-1973,109.36
30-Jul-1973,108.88
31-Jul-1973,108.64
01-Aug-1973,107.13
02-Aug-1973,106.98
03-Aug-1973,106.82
06-Aug-1973,107.21
07-Aug-1973,107.3
08-Aug-1973,106.13
09-Aug-1973,106.15
10-Aug-1973,105.32
13-Aug-1973,104.35
14-Aug-1973,103.59
15-Aug-1973,103.35
16-Aug-1973,103.31
17-Aug-1973,103.71
20-Aug-1973,102.67
21-Aug-1973,102.12
22-Aug-1973,101.34
23-Aug-1973,102.53
24-Aug-1973,102.4
27-Aug-1973,102.91
28-Aug-1973,102.99
29-Aug-1973,103.79
30-Aug-1973,103.99
31-Aug-1973,104.87
04-Sep-1973,105.5
05-Sep-1973,106.03
06-Sep-1973,106.36
07-Sep-1973,107.02
10-Sep-1973,106.25
11-Sep-1973,105.77
12-Sep-1973,105.33
13-Sep-1973,105.6
14-Sep-1973,106.07
17-Sep-1973,106.27
18-Sep-1973,106.3
19-Sep-1973,107.91
20-Sep-1973,108.76
21-Sep-1973,109.46
24-Sep-1973,109.69
25-Sep-1973,110.62
27-Sep-1973,111.27
28-Sep-1973,111.2
01-Oct-1973,110.97
02-Oct-1973,111.76
03-Oct-1973,112.13
04-Oct-1973,111.51
05-Oct-1973,112.56
08-Oct-1973,113.17
09-Oct-1973,113.07
10-Oct-1973,112.17
11-Oct-1973,113.56
12-Oct-1973,114.1
15-Oct-1973,113.13
16-Oct-1973,113.14
17-Oct-1973,112.66
18-Oct-1973,112.82
19-Oct-1973,113.25
22-Oct-1973,112.29
23-Oct-1973,111.81
24-Oct-1973,112.13
25-Oct-1973,112.31
26-Oct-1973,112.79
29-Oct-1973,112.09
30-Oct-1973,110.63
31-Oct-1973,110.17
01-Nov-1973,109.62
02-Nov-1973,108.93
05-Nov-1973,107.21
06-Nov-1973,106.29
07-Nov-1973,106.72
08-Nov-1973,107.31
09-Nov-1973,105.77
12-Nov-1973,105.08
13-Nov-1973,104.74
14-Nov-1973,101.98
15-Nov-1973,101.63
16-Nov-1973,101.38
19-Nov-1973,99
20-Nov-1973,96.58
21-Nov-1973,97.32
23-Nov-1973,97.3
26-Nov-1973,94.13
27-Nov-1973,93.07
28-Nov-1973,94.94
29-Nov-1973,94.62
30-Nov-1973,93.51
03-Dec-1973,91.97
04-Dec-1973,91.56
05-Dec-1973,89.73
06-Dec-1973,91.27
07-Dec-1973,92.32
10-Dec-1973,93.54
11-Dec-1973,92.2
12-Dec-1973,90.81
13-Dec-1973,89.12
14-Dec-1973,89.63
17-Dec-1973,89.13
18-Dec-1973,90.56
19-Dec-1973,90.24
20-Dec-1973,90.27
21-Dec-1973,89.52
24-Dec-1973,88.67
26-Dec-1973,90.19
27-Dec-1973,91.25
28-Dec-1973,91.68
31-Dec-1973,92.19
02-Jan-1974,92.53
03-Jan-1974,94.18
04-Jan-1974,94.1
07-Jan-1974,94.47
08-Jan-1974,94.02
09-Jan-1974,92.2
10-Jan-1974,91.42
11-Jan-1974,92.23
14-Jan-1974,92.4
15-Jan-1974,93.07
16-Jan-1974,94.49
17-Jan-1974,95.95
18-Jan-1974,95.32
21-Jan-1974,94.48
22-Jan-1974,95.29
23-Jan-1974,95.76
24-Jan-1974,95.61
25-Jan-1974,95.4
28-Jan-1974,95.02
29-Jan-1974,94.56
30-Jan-1974,95.17
31-Jan-1974,94.93
01-Feb-1974,94.15
04-Feb-1974,92.89
05-Feb-1974,92.46
06-Feb-1974,92.74
07-Feb-1974,92.81
08-Feb-1974,92.2
11-Feb-1974,91.13
12-Feb-1974,90.5
13-Feb-1974,90.08
14-Feb-1974,90.21
15-Feb-1974,90.98
19-Feb-1974,90.82
20-Feb-1974,91.56
21-Feb-1974,92.17
22-Feb-1974,92.93
25-Feb-1974,92.72
26-Feb-1974,93.11
27-Feb-1974,94.06
28-Feb-1974,94.35
01-Mar-1974,94.05
04-Mar-1974,93.8
05-Mar-1974,94.71
06-Mar-1974,95.12
07-Mar-1974,94.53
08-Mar-1974,95.17
11-Mar-1974,95.87
12-Mar-1974,95.8
13-Mar-1974,96.33
14-Mar-1974,96.51
15-Mar-1974,96.53
18-Mar-1974,95.37
19-Mar-1974,94.75
20-Mar-1974,94.95
21-Mar-1974,95.36
22-Mar-1974,95.45
25-Mar-1974,95.35
26-Mar-1974,95.27
27-Mar-1974,94.21
28-Mar-1974,92.87
29-Mar-1974,92.27
01-Apr-1974,91.9
02-Apr-1974,92.03
03-Apr-1974,92.13
04-Apr-1974,91.88
05-Apr-1974,90.7
08-Apr-1974,89.92
09-Apr-1974,90.18
10-Apr-1974,89.87
11-Apr-1974,89.79
15-Apr-1974,89.42
16-Apr-1974,90.33
17-Apr-1974,90.72
18-Apr-1974,90.9
19-Apr-1974,90.31
22-Apr-1974,90.27
23-Apr-1974,88.47
24-Apr-1974,86.95
25-Apr-1974,86.04
26-Apr-1974,86.24
29-Apr-1974,86.46
30-Apr-1974,86.86
01-May-1974,87.63
02-May-1974,87.97
03-May-1974,87.47
06-May-1974,87.31
07-May-1974,86.66
08-May-1974,85.74
09-May-1974,85.81
10-May-1974,84.3
13-May-1974,83.18
14-May-1974,83.16
15-May-1974,83.51
16-May-1974,83.5
17-May-1974,81.93
20-May-1974,81.43
21-May-1974,81.29
22-May-1974,80.72
23-May-1974,80.55
24-May-1974,81.45
28-May-1974,81.06
29-May-1974,79.78
30-May-1974,80.09
31-May-1974,80.2
03-Jun-1974,81.08
04-Jun-1974,81.77
05-Jun-1974,82.21
06-Jun-1974,83.2
07-Jun-1974,83.71
10-Jun-1974,83.92
11-Jun-1974,83.34
12-Jun-1974,83.1
13-Jun-1974,83.24
14-Jun-1974,82.76
17-Jun-1974,81.54
18-Jun-1974,81.25
19-Jun-1974,80.66
20-Jun-1974,79.85
21-Jun-1974,79.11
24-Jun-1974,78.88
25-Jun-1974,79.35
26-Jun-1974,78.27
27-Jun-1974,76.83
28-Jun-1974,75.96
01-Jul-1974,75.39
02-Jul-1974,73.81
03-Jul-1974,73.66
05-Jul-1974,73.57
08-Jul-1974,70.96
09-Jul-1974,70.59
10-Jul-1974,69.82
11-Jul-1974,69.95
12-Jul-1974,71.68
15-Jul-1974,71.98
16-Jul-1974,71.63
17-Jul-1974,72.71
18-Jul-1974,72.81
19-Jul-1974,73.4
22-Jul-1974,73.42
23-Jul-1974,74.44
24-Jul-1974,74.63
25-Jul-1974,73.51
26-Jul-1974,72.83
29-Jul-1974,71.49
30-Jul-1974,71.3
31-Jul-1974,69.99
01-Aug-1974,69.63
02-Aug-1974,69.4
05-Aug-1974,69.67
06-Aug-1974,70.53
07-Aug-1974,71.68
08-Aug-1974,70.66
09-Aug-1974,70.69
12-Aug-1974,70.36
13-Aug-1974,68.82
14-Aug-1974,67.25
15-Aug-1974,66.88
16-Aug-1974,65.86
19-Aug-1974,65.13
20-Aug-1974,65.72
21-Aug-1974,64.92
22-Aug-1974,63.59
23-Aug-1974,62.57
26-Aug-1974,62.94
27-Aug-1974,62.34
28-Aug-1974,62.43
29-Aug-1974,61.37
30-Aug-1974,62.37
03-Sep-1974,60.88
04-Sep-1974,58.95
05-Sep-1974,60.22
06-Sep-1974,60.7
09-Sep-1974,59.37
10-Sep-1974,58.97
11-Sep-1974,58.96
12-Sep-1974,57.71
13-Sep-1974,56.66
16-Sep-1974,57.24
17-Sep-1974,57.72
18-Sep-1974,58.12
19-Sep-1974,59.52
20-Sep-1974,59.9
23-Sep-1974,59.66
24-Sep-1974,58.84
25-Sep-1974,58.76
26-Sep-1974,57.87
27-Sep-1974,57.12
30-Sep-1974,55.67
01-Oct-1974,55.48
02-Oct-1974,55.67
03-Oct-1974,54.87
04-Oct-1974,55.16
08-Oct-1974,56.13
09-Oct-1974,57.57
10-Oct-1974,59.13
11-Oct-1974,60.42
14-Oct-1974,61.73
15-Oct-1974,61.4
16-Oct-1974,61.19
17-Oct-1974,62.04
18-Oct-1974,62.75
21-Oct-1974,63.82
22-Oct-1974,64.14
23-Oct-1974,63.4
24-Oct-1974,62.6
25-Oct-1974,62.88
28-Oct-1974,62.5
29-Oct-1974,63.67
30-Oct-1974,64.88
31-Oct-1974,65.23
01-Nov-1974,65.06
04-Nov-1974,64.62
05-Nov-1974,65.99
06-Nov-1974,66.11
07-Nov-1974,66.64
08-Nov-1974,66.51
11-Nov-1974,66.72
12-Nov-1974,65.36
13-Nov-1974,64.98
14-Nov-1974,65.04
15-Nov-1974,64.41
18-Nov-1974,62.09
19-Nov-1974,60.93
20-Nov-1974,60.75
21-Nov-1974,61.49
22-Nov-1974,62.07
25-Nov-1974,61.68
26-Nov-1974,62.65
27-Nov-1974,62.8
29-Nov-1974,62.95
02-Dec-1974,61.66
03-Dec-1974,60.5
04-Dec-1974,60.41
05-Dec-1974,58.92
06-Dec-1974,58.21
09-Dec-1974,57.91
10-Dec-1974,58.76
11-Dec-1974,59.27
12-Dec-1974,59.36
13-Dec-1974,59.22
16-Dec-1974,58.85
17-Dec-1974,59.18
18-Dec-1974,59.63
19-Dec-1974,59.46
20-Dec-1974,58.67
23-Dec-1974,57.86
24-Dec-1974,58.31
26-Dec-1974,58.88
27-Dec-1974,58.74
30-Dec-1974,58.78
31-Dec-1974,59.82
02-Jan-1975,60.7
03-Jan-1975,61.23
06-Jan-1975,61.74
07-Jan-1975,61.89
08-Jan-1975,61.5
09-Jan-1975,62.37
10-Jan-1975,63.69
13-Jan-1975,63.34
14-Jan-1975,63.11
15-Jan-1975,63.87
16-Jan-1975,64.8
17-Jan-1975,64.4
20-Jan-1975,64.44
21-Jan-1975,64.18
22-Jan-1975,64.12
23-Jan-1975,64.49
24-Jan-1975,65.38
27-Jan-1975,67.04
28-Jan-1975,67.92
29-Jan-1975,69.08
30-Jan-1975,68.99
31-Jan-1975,69.78
03-Feb-1975,70.73
04-Feb-1975,70.13
05-Feb-1975,71.07
06-Feb-1975,71.46
07-Feb-1975,71.12
10-Feb-1975,70.82
11-Feb-1975,70.83
12-Feb-1975,71.59
13-Feb-1975,72.88
14-Feb-1975,73.26
18-Feb-1975,72.47
19-Feb-1975,72.87
20-Feb-1975,73.58
21-Feb-1975,73.79
24-Feb-1975,73.14
25-Feb-1975,72.07
26-Feb-1975,72.24
27-Feb-1975,72.53
28-Feb-1975,73
03-Mar-1975,73.83
04-Mar-1975,74.21
05-Mar-1975,73.9
06-Mar-1975,74.03
07-Mar-1975,74.4
10-Mar-1975,74.88
11-Mar-1975,75.04
12-Mar-1975,74.13
13-Mar-1975,74.68
14-Mar-1975,76.07
17-Mar-1975,76.27
18-Mar-1975,76.18
19-Mar-1975,75.67
20-Mar-1975,75.78
21-Mar-1975,75.92
24-Mar-1975,74.42
25-Mar-1975,74.33
26-Mar-1975,75.56
27-Mar-1975,76.18
31-Mar-1975,75.66
01-Apr-1975,75.42
02-Apr-1975,75.62
03-Apr-1975,74.95
04-Apr-1975,74.73
07-Apr-1975,74.34
08-Apr-1975,74.53
09-Apr-1975,75.4
10-Apr-1975,75.76
11-Apr-1975,76.31
14-Apr-1975,77.33
15-Apr-1975,77.51
16-Apr-1975,78
17-Apr-1975,78.26
18-Apr-1975,78.08
21-Apr-1975,79.08
22-Apr-1975,78.54
23-Apr-1975,78.24
24-Apr-1975,78.07
25-Apr-1975,78.64
28-Apr-1975,78.28
29-Apr-1975,77.82
30-Apr-1975,78.54
01-May-1975,79.27
02-May-1975,80.25
05-May-1975,81.14
06-May-1975,80.81
07-May-1975,81.31
08-May-1975,82.12
09-May-1975,82.82
12-May-1975,82.3
13-May-1975,82.35
14-May-1975,82.91
15-May-1975,82.79
16-May-1975,82.44
19-May-1975,81.99
20-May-1975,81.82
21-May-1975,80.95
22-May-1975,81.56
23-May-1975,82.62
27-May-1975,82.49
28-May-1975,81.98
29-May-1975,81.78
30-May-1975,83.1
02-Jun-1975,83.88
03-Jun-1975,84.14
04-Jun-1975,84.04
05-Jun-1975,84.24
06-Jun-1975,84.77
09-Jun-1975,84.01
10-Jun-1975,83.4
