t,S
25-Jan-2008,322.23
28-Jan-2008,318.7
29-Jan-2008,324.31
30-Jan-2008,322.19
31-Jan-2008,322.16
01-Feb-2008,328.42
04-Feb-2008,329.13
05-Feb-2008,318.73
06-Feb-2008,320.35
07-Feb-2008,314.14
08-Feb-2008,315.5
11-Feb-2008,312.59
12-Feb-2008,323.03
13-Feb-2008,323.3
14-Feb-2008,323.66
15-Feb-2008,317.36
18-Feb-2008,323.53
19-Feb-2008,324.16
20-Feb-2008,320.33
21-Feb-2008,322.43
22-Feb-2008,319.88
25-Feb-2008,325.3
26-Feb-2008,330.01
27-Feb-2008,329.39
28-Feb-2008,323.34
29-Feb-2008,318.95
03-Mar-2008,314.46
04-Mar-2008,310.26
05-Mar-2008,315.61
06-Mar-2008,311.42
07-Mar-2008,307.98
10-Mar-2008,304.15
11-Mar-2008,307.82
12-Mar-2008,311.48
13-Mar-2008,307.26
14-Mar-2008,304.15
17-Mar-2008,290.26
18-Mar-2008,300.57
19-Mar-2008,297.48
20-Mar-2008,296.83
25-Mar-2008,306.63
26-Mar-2008,304.63
27-Mar-2008,308.46
28-Mar-2008,306.69
31-Mar-2008,305.96
01-Apr-2008,316.07
02-Apr-2008,319.66
03-Apr-2008,317.97
04-Apr-2008,319.15
07-Apr-2008,322.01
08-Apr-2008,318.74
09-Apr-2008,316.53
10-Apr-2008,315.24
11-Apr-2008,310.74
14-Apr-2008,308.26
15-Apr-2008,309.58
16-Apr-2008,314.95
17-Apr-2008,313.17
18-Apr-2008,320.69
21-Apr-2008,316.96
22-Apr-2008,315.5
23-Apr-2008,317.41
24-Apr-2008,317.65
25-Apr-2008,321.7
28-Apr-2008,323.62
29-Apr-2008,320.67
30-Apr-2008,323.09
02-May-2008,329.21
05-May-2008,328.28
06-May-2008,326.69
07-May-2008,329.35
08-May-2008,329.28
09-May-2008,324.85
12-May-2008,325.95
13-May-2008,325.57
14-May-2008,327.2
15-May-2008,328.41
16-May-2008,329.86
19-May-2008,332.87
20-May-2008,325.97
21-May-2008,323.16
22-May-2008,324.41
23-May-2008,319.02
26-May-2008,318.27
27-May-2008,317.19
28-May-2008,320.15
29-May-2008,320.91
30-May-2008,322.12
02-Jun-2008,318.44
03-Jun-2008,321.05
04-Jun-2008,317.07
05-Jun-2008,316.61
06-Jun-2008,310.29
09-Jun-2008,308.71
10-Jun-2008,306.61
11-Jun-2008,301.37
12-Jun-2008,304.1
13-Jun-2008,305.7
16-Jun-2008,304.9
17-Jun-2008,306.34
18-Jun-2008,301.74
19-Jun-2008,300.24
20-Jun-2008,295.08
23-Jun-2008,294.81
24-Jun-2008,292.54
25-Jun-2008,296.1
26-Jun-2008,288.48
27-Jun-2008,287.34
30-Jun-2008,289.39
01-Jul-2008,283
02-Jul-2008,280.69
03-Jul-2008,283.08
04-Jul-2008,279.53
07-Jul-2008,283.17
08-Jul-2008,278.97
09-Jul-2008,283.9
10-Jul-2008,277.95
11-Jul-2008,270.36
14-Jul-2008,272.47
15-Jul-2008,266.51
16-Jul-2008,268.5
17-Jul-2008,276.27
18-Jul-2008,280.69
21-Jul-2008,282.36
22-Jul-2008,280.9
23-Jul-2008,286.77
24-Jul-2008,282.21
25-Jul-2008,281.76
28-Jul-2008,278.73
29-Jul-2008,279.64
30-Jul-2008,284
31-Jul-2008,283.76
01-Aug-2008,280.24
04-Aug-2008,277.59
05-Aug-2008,285.01
06-Aug-2008,287.66
07-Aug-2008,286.89
08-Aug-2008,289.28
11-Aug-2008,293.06
12-Aug-2008,291.84
13-Aug-2008,284.44
14-Aug-2008,285.91
15-Aug-2008,287.25
18-Aug-2008,286.95
19-Aug-2008,279.71
20-Aug-2008,280.76
21-Aug-2008,278.44
22-Aug-2008,283.82
25-Aug-2008,282.15
26-Aug-2008,282.74
27-Aug-2008,283.25
28-Aug-2008,287.21
29-Aug-2008,288.18
01-Sep-2008,287.18
02-Sep-2008,290.08
03-Sep-2008,285.58
04-Sep-2008,278.18
05-Sep-2008,272.24
08-Sep-2008,281.3
09-Sep-2008,279.6
10-Sep-2008,277.35
11-Sep-2008,275.66
12-Sep-2008,280.41
15-Sep-2008,270.68
16-Sep-2008,263.54
17-Sep-2008,258.04
18-Sep-2008,256.77
19-Sep-2008,278.18
22-Sep-2008,272.35
23-Sep-2008,267.31
24-Sep-2008,265.66
25-Sep-2008,271.01
26-Sep-2008,265.92
29-Sep-2008,251.43
30-Sep-2008,256.05
01-Oct-2008,257.75
02-Oct-2008,254.24
03-Oct-2008,261.43
06-Oct-2008,241.5
07-Oct-2008,240.72
08-Oct-2008,226.31
09-Oct-2008,221.78
10-Oct-2008,205.13
13-Oct-2008,225.37
14-Oct-2008,232.22
15-Oct-2008,217.17
16-Oct-2008,206.4
17-Oct-2008,214.27
20-Oct-2008,222.01
21-Oct-2008,220.9
22-Oct-2008,209.57
23-Oct-2008,208.72
24-Oct-2008,198.82
27-Oct-2008,195.04
28-Oct-2008,199.44
29-Oct-2008,213.72
30-Oct-2008,216.24
31-Oct-2008,222.07
03-Nov-2008,223.38
04-Nov-2008,233.5
05-Nov-2008,228.13
06-Nov-2008,215.46
07-Nov-2008,219.6
10-Nov-2008,220.96
11-Nov-2008,212.17
12-Nov-2008,205.22
13-Nov-2008,204.08
14-Nov-2008,205.56
17-Nov-2008,200.36
18-Nov-2008,201.91
19-Nov-2008,193.77
20-Nov-2008,186.75
21-Nov-2008,182.13
24-Nov-2008,197.51
25-Nov-2008,198.77
26-Nov-2008,198.85
27-Nov-2008,203.62
28-Nov-2008,206.25
01-Dec-2008,193.91
02-Dec-2008,197.2
03-Dec-2008,198.29
04-Dec-2008,197.4
05-Dec-2008,189.84
08-Dec-2008,202.61
09-Dec-2008,205.33
10-Dec-2008,205.37
11-Dec-2008,203.79
12-Dec-2008,198.22
15-Dec-2008,197.51
16-Dec-2008,199.01
17-Dec-2008,197.51
18-Dec-2008,197.31
19-Dec-2008,196.43
22-Dec-2008,193.32
23-Dec-2008,193.05
29-Dec-2008,193.46
30-Dec-2008,196.9
02-Jan-2009,204.46
05-Jan-2009,208.69
06-Jan-2009,212.87
07-Jan-2009,210.31
08-Jan-2009,208.77
09-Jan-2009,207.82
12-Jan-2009,204.53
13-Jan-2009,201.66
14-Jan-2009,192.87
15-Jan-2009,191.17
16-Jan-2009,192.96
19-Jan-2009,189.72
20-Jan-2009,185.7
21-Jan-2009,184.52
22-Jan-2009,182.85
23-Jan-2009,182.49
26-Jan-2009,188.06
27-Jan-2009,188.31
28-Jan-2009,194.32
29-Jan-2009,190.79
30-Jan-2009,191.23
02-Feb-2009,186.32
03-Feb-2009,189.78
04-Feb-2009,194.67
05-Feb-2009,194.5
06-Feb-2009,198.53
09-Feb-2009,199.35
10-Feb-2009,193.82
11-Feb-2009,193.13
12-Feb-2009,190.64
13-Feb-2009,191.27
16-Feb-2009,188.67
17-Feb-2009,183.98
18-Feb-2009,183.35
19-Feb-2009,183.39
20-Feb-2009,176.93
23-Feb-2009,175.29
24-Feb-2009,172.86
25-Feb-2009,172.31
26-Feb-2009,176.14
27-Feb-2009,172.92
02-Mar-2009,164.3
03-Mar-2009,161.34
04-Mar-2009,167.62
05-Mar-2009,161.59
06-Mar-2009,159.52
09-Mar-2009,157.97
10-Mar-2009,165.99
11-Mar-2009,166.24
12-Mar-2009,167.36
13-Mar-2009,168.57
16-Mar-2009,173.19
17-Mar-2009,172.05
18-Mar-2009,170.76
19-Mar-2009,171.87
20-Mar-2009,172.58
23-Mar-2009,177.73
24-Mar-2009,178.21
25-Mar-2009,178.82
26-Mar-2009,179.12
27-Mar-2009,177.17
30-Mar-2009,170.45
31-Mar-2009,176.46
01-Apr-2009,179.26
02-Apr-2009,188.11
03-Apr-2009,186.17
06-Apr-2009,185.01
07-Apr-2009,183.46
08-Apr-2009,184.02
09-Apr-2009,188.06
14-Apr-2009,190.99
15-Apr-2009,190.52
16-Apr-2009,193.82
17-Apr-2009,196.96
20-Apr-2009,189.93
21-Apr-2009,190.2
22-Apr-2009,192.38
23-Apr-2009,191.49
24-Apr-2009,195.82
27-Apr-2009,196.53
28-Apr-2009,193.57
29-Apr-2009,197.28
30-Apr-2009,200.23
04-May-2009,203.77
05-May-2009,205.07
06-May-2009,208.02
07-May-2009,206.29
08-May-2009,209.51
11-May-2009,206.59
12-May-2009,206.18
13-May-2009,200.72
14-May-2009,201.7
15-May-2009,202.92
18-May-2009,207.83
19-May-2009,210.78
20-May-2009,211.75
21-May-2009,207.57
22-May-2009,207.01
25-May-2009,207.36
26-May-2009,208.96
27-May-2009,210.41
28-May-2009,207.93
29-May-2009,208.21
01-Jun-2009,214.31
02-Jun-2009,214.24
03-Jun-2009,209.94
04-Jun-2009,209.47
05-Jun-2009,210.76
08-Jun-2009,209.29
09-Jun-2009,210.29
10-Jun-2009,212.77
11-Jun-2009,214.8
12-Jun-2009,214.35
15-Jun-2009,209.02
16-Jun-2009,208.8
17-Jun-2009,204.63
18-Jun-2009,205.64
19-Jun-2009,208.28
22-Jun-2009,202.48
23-Jun-2009,201.49
24-Jun-2009,206.33
25-Jun-2009,204.66
26-Jun-2009,204.47
29-Jun-2009,208.03
30-Jun-2009,205.83
01-Jul-2009,209.46
02-Jul-2009,204.12
03-Jul-2009,204.08
06-Jul-2009,201.7
07-Jul-2009,200.2
08-Jul-2009,198.03
09-Jul-2009,199.41
10-Jul-2009,197.25
13-Jul-2009,200.8
14-Jul-2009,203.5
15-Jul-2009,209.08
16-Jul-2009,209.86
17-Jul-2009,210.67
20-Jul-2009,213.22
21-Jul-2009,215.02
22-Jul-2009,215.65
23-Jul-2009,219.79
24-Jul-2009,219.67
27-Jul-2009,220.59
28-Jul-2009,218.54
29-Jul-2009,220.37
30-Jul-2009,225.25
31-Jul-2009,224.91
03-Aug-2009,228.46
04-Aug-2009,227.79
05-Aug-2009,226.87
06-Aug-2009,227.89
07-Aug-2009,230.68
10-Aug-2009,229.56
11-Aug-2009,226.35
12-Aug-2009,228.65
13-Aug-2009,230.48
14-Aug-2009,228.77
17-Aug-2009,224.23
18-Aug-2009,227.23
19-Aug-2009,226.45
20-Aug-2009,229.65
21-Aug-2009,234.85
24-Aug-2009,236.84
25-Aug-2009,237.84
26-Aug-2009,236.45
27-Aug-2009,235.24
28-Aug-2009,237.51
31-Aug-2009,236
01-Sep-2009,231.66
02-Sep-2009,230.59
03-Sep-2009,230.68
04-Sep-2009,233.85
07-Sep-2009,237.2
08-Sep-2009,237.89
09-Sep-2009,240.09
10-Sep-2009,240.47
11-Sep-2009,241.74
14-Sep-2009,240.93
15-Sep-2009,241.36
16-Sep-2009,244.82
17-Sep-2009,246.1
18-Sep-2009,244.92
21-Sep-2009,242.97
22-Sep-2009,244.22
23-Sep-2009,244.74
24-Sep-2009,239.98
25-Sep-2009,238.95
28-Sep-2009,243.2
29-Sep-2009,243.59
30-Sep-2009,242.47
01-Oct-2009,238.62
02-Oct-2009,234.1
05-Oct-2009,236.09
06-Oct-2009,241.17
07-Oct-2009,240.3
08-Oct-2009,243.44
09-Oct-2009,242.73
12-Oct-2009,244.34
13-Oct-2009,241.94
14-Oct-2009,246.98
15-Oct-2009,247.28
16-Oct-2009,245.58
19-Oct-2009,249.34
20-Oct-2009,248.25
21-Oct-2009,249.19
22-Oct-2009,246.23
23-Oct-2009,244.89
26-Oct-2009,241.84
27-Oct-2009,242.27
28-Oct-2009,237.34
29-Oct-2009,241.73
30-Oct-2009,236.93
02-Nov-2009,237.64
03-Nov-2009,234.9
04-Nov-2009,239.13
05-Nov-2009,240.52
06-Nov-2009,241.06
09-Nov-2009,245.74
10-Nov-2009,245.31
11-Nov-2009,246.2
12-Nov-2009,246.61
13-Nov-2009,247.8
16-Nov-2009,251.34
17-Nov-2009,250.36
18-Nov-2009,249.65
19-Nov-2009,245.52
20-Nov-2009,243.62
23-Nov-2009,248.49
24-Nov-2009,246.88
25-Nov-2009,247.96
26-Nov-2009,239.85
27-Nov-2009,242.6
30-Nov-2009,239.17
01-Dec-2009,245.58
02-Dec-2009,246.77
03-Dec-2009,246.33
04-Dec-2009,249.03
07-Dec-2009,247.88
08-Dec-2009,244.01
09-Dec-2009,241.42
10-Dec-2009,243.89
11-Dec-2009,245.13
14-Dec-2009,247.04
15-Dec-2009,247.17
16-Dec-2009,250.33
17-Dec-2009,247.18
18-Dec-2009,246.19
21-Dec-2009,249.57
22-Dec-2009,251.15
23-Dec-2009,251.9
24-Dec-2009,251.91
28-Dec-2009,253.17
29-Dec-2009,254.09
30-Dec-2009,253.16
31-Dec-2009,253.89
04-Jan-2010,257.65
05-Jan-2010,257.59
06-Jan-2010,257.96
07-Jan-2010,258.04
08-Jan-2010,259.15
11-Jan-2010,258.81
12-Jan-2010,256.38
13-Jan-2010,256.96
14-Jan-2010,258.84
15-Jan-2010,256.44
18-Jan-2010,258.21
19-Jan-2010,260.26
20-Jan-2010,256.3
21-Jan-2010,252.76
22-Jan-2010,249.91
25-Jan-2010,248.29
26-Jan-2010,249.41
27-Jan-2010,247.31
28-Jan-2010,244.61
29-Jan-2010,246.96
01-Feb-2010,248.42
02-Feb-2010,250.8
03-Feb-2010,249.4
04-Feb-2010,242.7
05-Feb-2010,237.46
08-Feb-2010,238.91
09-Feb-2010,239.19
10-Feb-2010,240.91
11-Feb-2010,241.74
12-Feb-2010,241.02
15-Feb-2010,241.92
16-Feb-2010,244.38
17-Feb-2010,247.69
18-Feb-2010,249.14
19-Feb-2010,250.3
22-Feb-2010,249.67
23-Feb-2010,246.74
24-Feb-2010,247.22
25-Feb-2010,243.29
26-Feb-2010,245.8
01-Mar-2010,248.69
02-Mar-2010,250.65
03-Mar-2010,252.6
04-Mar-2010,253
05-Mar-2010,257.09
08-Mar-2010,256.87
09-Mar-2010,256.73
10-Mar-2010,258.24
11-Mar-2010,257.6
12-Mar-2010,258.4
15-Mar-2010,256.65
16-Mar-2010,259.03
17-Mar-2010,261.34
18-Mar-2010,261.2
19-Mar-2010,260.2
22-Mar-2010,260.12
23-Mar-2010,261.85
24-Mar-2010,262.19
25-Mar-2010,264.79
26-Mar-2010,263.59
29-Mar-2010,263.89
30-Mar-2010,263.87
31-Mar-2010,263.57
01-Apr-2010,267.62
06-Apr-2010,269.37
07-Apr-2010,268.61
08-Apr-2010,266.28
09-Apr-2010,269.74
12-Apr-2010,269.36
13-Apr-2010,268.69
14-Apr-2010,270.44
15-Apr-2010,272.14
16-Apr-2010,267.92
19-Apr-2010,266.13
20-Apr-2010,269.76
21-Apr-2010,268.23
22-Apr-2010,265.32
23-Apr-2010,267.42
26-Apr-2010,270.1
27-Apr-2010,261.65
28-Apr-2010,258.24
29-Apr-2010,261.74
30-Apr-2010,259.91
03-May-2010,260.52
04-May-2010,252.96
05-May-2010,250.55
06-May-2010,246.9
07-May-2010,237.18
10-May-2010,254.14
11-May-2010,252.93
12-May-2010,256.6
13-May-2010,257.24
14-May-2010,248.46
17-May-2010,248.09
18-May-2010,251.3
19-May-2010,243.71
20-May-2010,238.28
21-May-2010,237.11
24-May-2010,238.02
25-May-2010,232.11
26-May-2010,237.74
27-May-2010,244.79
28-May-2010,244.01
31-May-2010,244.97
01-Jun-2010,245.34
02-Jun-2010,245.4
03-Jun-2010,248.91
04-Jun-2010,244.53
07-Jun-2010,242.71
08-Jun-2010,240.06
09-Jun-2010,244.6
10-Jun-2010,248.46
11-Jun-2010,249.46
14-Jun-2010,252.53
15-Jun-2010,254.28
16-Jun-2010,254.47
17-Jun-2010,254.88
18-Jun-2010,255.5
21-Jun-2010,258.18
22-Jun-2010,256.92
23-Jun-2010,254.44
24-Jun-2010,249.78
25-Jun-2010,248.33
28-Jun-2010,251.36
29-Jun-2010,243.82
30-Jun-2010,243.32
01-Jul-2010,237.3
02-Jul-2010,237.27
05-Jul-2010,236.68
06-Jul-2010,242.76
07-Jul-2010,246.06
08-Jul-2010,248.6
09-Jul-2010,250.09
12-Jul-2010,251.18
13-Jul-2010,255.99
14-Jul-2010,255.92
15-Jul-2010,252.97
16-Jul-2010,248.11
19-Jul-2010,246.18
20-Jul-2010,246.35
21-Jul-2010,249.24
22-Jul-2010,254.37
23-Jul-2010,255.97
26-Jul-2010,257.12
27-Jul-2010,258.11
28-Jul-2010,257.21
29-Jul-2010,256.26
30-Jul-2010,255.35
02-Aug-2010,262.09
03-Aug-2010,262.06
04-Aug-2010,262.17
05-Aug-2010,261.48
06-Aug-2010,258.71
09-Aug-2010,262.26
10-Aug-2010,259.93
11-Aug-2010,254.68
12-Aug-2010,254.93
13-Aug-2010,255.56
16-Aug-2010,255.61
17-Aug-2010,258.47
18-Aug-2010,257.6
19-Aug-2010,253.9
20-Aug-2010,252.15
23-Aug-2010,253.76
24-Aug-2010,249.45
25-Aug-2010,247.54
26-Aug-2010,249.65
27-Aug-2010,251.24
30-Aug-2010,251.16
31-Aug-2010,251.31
01-Sep-2010,258.19
02-Sep-2010,258.18
03-Sep-2010,260.4
06-Sep-2010,260.94
07-Sep-2010,259.76
08-Sep-2010,262.33
09-Sep-2010,265.09
10-Sep-2010,264.7
13-Sep-2010,266.45
14-Sep-2010,266.4
15-Sep-2010,265.54
16-Sep-2010,263.47
17-Sep-2010,262.86
20-Sep-2010,266.22
21-Sep-2010,265.01
22-Sep-2010,261.19
23-Sep-2010,261.07
24-Sep-2010,263.97
27-Sep-2010,262.92
28-Sep-2010,262.36
29-Sep-2010,261.02
30-Sep-2010,259.72
01-Oct-2010,259.09
04-Oct-2010,257.74
05-Oct-2010,261.18
06-Oct-2010,262.51
07-Oct-2010,262.31
08-Oct-2010,262.27
11-Oct-2010,263.2
12-Oct-2010,262.48
13-Oct-2010,266.25
14-Oct-2010,265.68
15-Oct-2010,265.83
18-Oct-2010,266.64
19-Oct-2010,265.24
20-Oct-2010,266.13
21-Oct-2010,267.62
22-Oct-2010,266.75
25-Oct-2010,267.42
26-Oct-2010,266.92
27-Oct-2010,264.93
28-Oct-2010,265.9
29-Oct-2010,265.96
01-Nov-2010,266.4
02-Nov-2010,267.5
03-Nov-2010,266.51
04-Nov-2010,270.83
05-Nov-2010,271.97
08-Nov-2010,271.91
09-Nov-2010,273.46
10-Nov-2010,271.48
11-Nov-2010,271.39
12-Nov-2010,270.18
15-Nov-2010,272.36
16-Nov-2010,265.98
17-Nov-2010,267.31
18-Nov-2010,271.15
19-Nov-2010,269.5
22-Nov-2010,267.74
23-Nov-2010,263.62
24-Nov-2010,266.29
25-Nov-2010,267.72
26-Nov-2010,266.6
29-Nov-2010,262.16
30-Nov-2010,261.83
01-Dec-2010,267.11
02-Dec-2010,271.61
03-Dec-2010,270.94
06-Dec-2010,271.38
07-Dec-2010,273.91
08-Dec-2010,274.98
09-Dec-2010,275.93
10-Dec-2010,276.19
13-Dec-2010,276.99
14-Dec-2010,277.65
15-Dec-2010,276.53
16-Dec-2010,277.59
17-Dec-2010,276.42
20-Dec-2010,278.38
21-Dec-2010,281.11
22-Dec-2010,281.45
23-Dec-2010,281.76
24-Dec-2010,281.43
27-Dec-2010,279.18
28-Dec-2010,279.79
29-Dec-2010,280.63
30-Dec-2010,277.02
31-Dec-2010,275.81
03-Jan-2011,278.02
04-Jan-2011,280.38
05-Jan-2011,280.48
06-Jan-2011,281.49
07-Jan-2011,281.02
10-Jan-2011,278.48
11-Jan-2011,281.98
12-Jan-2011,285.79
13-Jan-2011,284.04
14-Jan-2011,283.77
17-Jan-2011,284.06
18-Jan-2011,286.7
19-Jan-2011,282.72
20-Jan-2011,279.39
21-Jan-2011,281.26
24-Jan-2011,281.99
25-Jan-2011,280.1
26-Jan-2011,282.47
27-Jan-2011,282.88
28-Jan-2011,280.45
31-Jan-2011,280.05
01-Feb-2011,284.2
02-Feb-2011,284.59
03-Feb-2011,285
04-Feb-2011,285.9
07-Feb-2011,288.74
08-Feb-2011,288.56
09-Feb-2011,287.35
10-Feb-2011,286.78
11-Feb-2011,287.99
14-Feb-2011,289.11
15-Feb-2011,289.44
16-Feb-2011,290.72
17-Feb-2011,291.16
18-Feb-2011,291.04
21-Feb-2011,287.18
22-Feb-2011,285.38
23-Feb-2011,282.38
24-Feb-2011,280.56
25-Feb-2011,284.12
28-Feb-2011,286.47
01-Mar-2011,284.63
02-Mar-2011,282.76
03-Mar-2011,283.58
04-Mar-2011,281.9
07-Mar-2011,280.72
08-Mar-2011,281.81
09-Mar-2011,281.17
10-Mar-2011,277.88
11-Mar-2011,275.42
14-Mar-2011,272.51
15-Mar-2011,266.32
16-Mar-2011,262.18
17-Mar-2011,267.08
18-Mar-2011,267.63
21-Mar-2011,272.33
22-Mar-2011,271.8
23-Mar-2011,273.11
24-Mar-2011,275.77
25-Mar-2011,276.02
28-Mar-2011,276.24
29-Mar-2011,276.51
30-Mar-2011,278.55
31-Mar-2011,275.9
01-Apr-2011,280.02
04-Apr-2011,280.26
05-Apr-2011,280.91
06-Apr-2011,281.57
07-Apr-2011,280.78
08-Apr-2011,281.68
11-Apr-2011,280.99
12-Apr-2011,276.24
13-Apr-2011,278.25
14-Apr-2011,277.01
15-Apr-2011,277.78
18-Apr-2011,273.05
19-Apr-2011,274.42
20-Apr-2011,279.06
21-Apr-2011,280.47
26-Apr-2011,281.23
27-Apr-2011,282.12
28-Apr-2011,283.04
29-Apr-2011,283.78
02-May-2011,283.93
03-May-2011,282.43
04-May-2011,278.52
05-May-2011,277.79
06-May-2011,281.33
09-May-2011,280.43
10-May-2011,282.92
11-May-2011,283.73
12-May-2011,281.8
13-May-2011,280.5
16-May-2011,280.13
17-May-2011,277.28
18-May-2011,278.17
19-May-2011,280
20-May-2011,279.65
23-May-2011,274.78
24-May-2011,275.39
25-May-2011,277.37
26-May-2011,277.14
27-May-2011,279.05
30-May-2011,278.82
31-May-2011,281.06
01-Jun-2011,278.38
02-Jun-2011,274.67
03-Jun-2011,273.67
06-Jun-2011,272.16
07-Jun-2011,271.87
08-Jun-2011,269.01
09-Jun-2011,271.76
10-Jun-2011,268.13
13-Jun-2011,268.71
14-Jun-2011,270.82
15-Jun-2011,267.95
16-Jun-2011,266.73
17-Jun-2011,267.17
20-Jun-2011,265.76
21-Jun-2011,269.59
22-Jun-2011,268.07
23-Jun-2011,264.31
24-Jun-2011,263.98
27-Jun-2011,264.01
28-Jun-2011,265.23
29-Jun-2011,269.8
30-Jun-2011,272.86
01-Jul-2011,274.92
04-Jul-2011,275.54
05-Jul-2011,275.62
06-Jul-2011,274.79
07-Jul-2011,275.93
08-Jul-2011,273.76
11-Jul-2011,269.9
12-Jul-2011,268.16
13-Jul-2011,269.94
14-Jul-2011,267.68
15-Jul-2011,266.91
18-Jul-2011,262.1
19-Jul-2011,264.28
20-Jul-2011,267.73
21-Jul-2011,270.48
22-Jul-2011,272.02
25-Jul-2011,271.28
26-Jul-2011,270.08
27-Jul-2011,267.05
28-Jul-2011,267.08
29-Jul-2011,265.25
01-Aug-2011,262.02
02-Aug-2011,256.98
03-Aug-2011,251.95
04-Aug-2011,243.16
05-Aug-2011,238.88
08-Aug-2011,228.98
09-Aug-2011,232.2
10-Aug-2011,223.5
11-Aug-2011,230.57
12-Aug-2011,237.49
15-Aug-2011,237.85
16-Aug-2011,237.56
17-Aug-2011,238.05
18-Aug-2011,226.7
19-Aug-2011,223.13
22-Aug-2011,224.9
23-Aug-2011,226.63
24-Aug-2011,229.79
25-Aug-2011,227.07
26-Aug-2011,225.52
29-Aug-2011,228.28
30-Aug-2011,230.64
31-Aug-2011,237.43
01-Sep-2011,238.93
02-Sep-2011,233.11
05-Sep-2011,223.45
06-Sep-2011,221.98
07-Sep-2011,228.84
08-Sep-2011,230.47
09-Sep-2011,224.59
12-Sep-2011,218.93
13-Sep-2011,220.87
14-Sep-2011,224.17
15-Sep-2011,228.69
16-Sep-2011,230.16
19-Sep-2011,224.96
20-Sep-2011,229.1
21-Sep-2011,225.33
22-Sep-2011,214.89
23-Sep-2011,216.19
26-Sep-2011,220.28
27-Sep-2011,229.91
28-Sep-2011,227.39
29-Sep-2011,228.9
30-Sep-2011,226.18
03-Oct-2011,223.62
04-Oct-2011,217.46
05-Oct-2011,224.15
06-Oct-2011,230.27
07-Oct-2011,231.99
10-Oct-2011,235.94
11-Oct-2011,235.28
12-Oct-2011,239.16
13-Oct-2011,236.53
14-Oct-2011,238.51
17-Oct-2011,236.22
18-Oct-2011,235.33
19-Oct-2011,236.71
20-Oct-2011,233.07
21-Oct-2011,238.93
24-Oct-2011,242.03
25-Oct-2011,240.29
26-Oct-2011,240.8
27-Oct-2011,249.42
28-Oct-2011,249
31-Oct-2011,243.48
01-Nov-2011,235.06
02-Nov-2011,237.22
03-Nov-2011,242.2
04-Nov-2011,239.76
07-Nov-2011,238.44
08-Nov-2011,240.5
09-Nov-2011,236.34
10-Nov-2011,235.35
11-Nov-2011,240.98
14-Nov-2011,238.47
15-Nov-2011,237.03
16-Nov-2011,237.04
17-Nov-2011,233.97
18-Nov-2011,232.17
21-Nov-2011,224.76
22-Nov-2011,223.27
23-Nov-2011,220.31
24-Nov-2011,219.98
25-Nov-2011,221.54
28-Nov-2011,229.85
29-Nov-2011,231.68
30-Nov-2011,240.08
01-Dec-2011,238.49
02-Dec-2011,240.73
05-Dec-2011,242.75
06-Dec-2011,241.92
07-Dec-2011,241.44
08-Dec-2011,237.71
09-Dec-2011,240.51
12-Dec-2011,236.05
13-Dec-2011,237.3
14-Dec-2011,232.44
15-Dec-2011,234.73
16-Dec-2011,233.71
19-Dec-2011,233.75
20-Dec-2011,238.51
21-Dec-2011,237.29
22-Dec-2011,239.78
23-Dec-2011,241.86
27-Dec-2011,241.91
28-Dec-2011,240.2
29-Dec-2011,242.46
30-Dec-2011,244.54
02-Jan-2012,247.15
03-Jan-2012,251.06
04-Jan-2012,249.62
05-Jan-2012,247.39
06-Jan-2012,247.53
09-Jan-2012,246.42
10-Jan-2012,250.82
11-Jan-2012,249.93
12-Jan-2012,249.5
13-Jan-2012,249.18
16-Jan-2012,251.12
17-Jan-2012,253.27
18-Jan-2012,253.48
19-Jan-2012,256.57
20-Jan-2012,255.85
23-Jan-2012,257.01
24-Jan-2012,256.04
25-Jan-2012,254.95
26-Jan-2012,257.86
27-Jan-2012,255.4
30-Jan-2012,252.52
31-Jan-2012,254.41
01-Feb-2012,259.51
02-Feb-2012,260.11
03-Feb-2012,264.6
06-Feb-2012,264.27
07-Feb-2012,263.55
08-Feb-2012,263.01
09-Feb-2012,263.64
10-Feb-2012,261.24
13-Feb-2012,263.17
14-Feb-2012,262.56
15-Feb-2012,264.16
16-Feb-2012,264.31
17-Feb-2012,265.93
20-Feb-2012,268.16
21-Feb-2012,266.78
22-Feb-2012,264.59
23-Feb-2012,264.08
24-Feb-2012,264.77
27-Feb-2012,263.86
28-Feb-2012,264.33
29-Feb-2012,264.32
01-Mar-2012,267.06
02-Mar-2012,267.21
05-Mar-2012,265.56
06-Mar-2012,258.46
07-Mar-2012,260.11
08-Mar-2012,264.16
09-Mar-2012,265.44
12-Mar-2012,264.87
13-Mar-2012,269.56
14-Mar-2012,270.27
15-Mar-2012,270.98
16-Mar-2012,272.4
19-Mar-2012,272.07
20-Mar-2012,268.97
21-Mar-2012,268.67
22-Mar-2012,265.49
23-Mar-2012,265.65
26-Mar-2012,268.12
27-Mar-2012,266.92
28-Mar-2012,264.1
29-Mar-2012,260.74
30-Mar-2012,263.32
02-Apr-2012,267.16
03-Apr-2012,264.29
04-Apr-2012,258.76
05-Apr-2012,259.07
10-Apr-2012,252.57
11-Apr-2012,254.43
12-Apr-2012,257.36
13-Apr-2012,253.4
16-Apr-2012,254.26
17-Apr-2012,259.45
18-Apr-2012,257.71
19-Apr-2012,256.51
20-Apr-2012,257.79
23-Apr-2012,251.75
24-Apr-2012,254.37
25-Apr-2012,256.96
26-Apr-2012,257.2
